Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),CH4(3),H(6),C2H4(9),H2(11),C3H7(16),C2H3(14),C#C(26),C2H2(30),C4H7(28),C4H7(40)
0.000162747533610105,0.16848330044494497,0.0,0.0,0.0,0.0,0.5074474749438337,0.0003488996703583827,0.00030345987929660407,0.02912958207786008,8.297519912318619e-05,0.45435451026431867,0.4862047892019451,2.2818237365301193e-07,1.0117847046489929e-05,0.023144458366429952,1.5348548008947317e-08,1.8933987551504735e-07,7.615525875392383e-10
0.00016512826613750335,0.16893985600059716,0.0,0.0,0.0,0.0,0.503666739115862,0.000347576485725224,0.0003033568904002423,0.029449191392301403,8.276165752740508e-05,0.45752953902106874,0.4901133406818687,2.2828689690129404e-07,1.0232289132400857e-05,0.023591004524914985,1.5644680903231743e-08,1.9229883676176064e-07,7.734539611463157e-10
0.0001675089986649017,0.1693911579316023,0.0,0.0,0.0,0.0,0.4999344074258646,0.00034626160870245584,0.00030324029576691457,0.029766605254751412,8.25500819364186e-05,0.46065677697395024,0.493976179547557,2.2836769771657117e-07,1.0345758795776927e-05,0.024038045572511536,1.5941141989735733e-08,1.952390674603337e-07,7.852799977575789e-10
0.00016988973119230004,0.16983730848376577,0.0,0.0,0.0,0.0,0.4962495152618593,0.0003449550094744102,0.00030311058309390215,0.030081849691056074,8.234042062351126e-05,0.463737217099717,0.4977942023258177,2.2842568527400098e-07,1.0458264390848401e-05,0.0244855396493503,1.6237903508540025e-08,1.9816041567193334e-07,7.970300862528813e-10
0.00017227046371969838,0.17027840669229374,0.0,0.0,0.0,0.0,0.49261112603731816,0.0003436566559471272,0.00030296822088877817,0.030394950232850007,8.213262418816103e-05,0.4667718231760539,0.5015682794629046,2.2846173177255578e-07,1.0569814238015137e-05,0.024933446336669496,1.6534938655414648e-08,2.0106274442678849e-07,8.087036757198273e-10
0.00017465119624709673,0.17071454886893844,0.0,0.0,0.0,0.0,0.4890183300865211,0.0003423665139136953,0.0003028136593734395,0.03070593193177267,8.192664541711107e-05,0.4697615309351479,0.5052992563574619,2.284766741679234e-07,1.0680416620652886e-05,0.025381726599797948,1.6832221544007416e-08,2.0394593092519622e-07,8.203002722401013e-10
0.00017941266130189342,0.1715723367591509,0.0,0.0,0.0,0.0,0.48196600808046963,0.00033981071808668345,0.0003024696528752756,0.03132163668434587,8.151996218453894e-05,0.475609860329936,0.5126351712587237,2.2844642812868932e-07,1.08988119269673e-05,0.026279258331075507,1.7427431388609643e-08,2.0965445231475393e-07,8.43260777680575e-10
0.00018417412635669011,0.17241138941104087,0.0,0.0,0.0,0.0,0.4750857719519028,0.0003372873127906183,0.0003020818315264357,0.03192915526430335,8.112003236037311e-05,0.4812891703165501,0.5198082451403205,2.2834099932894073e-07,1.1113515731230346e-05,0.02717784825857606,1.8023342990020544e-08,2.152852532357639e-07,8.659086800636476e-10
0.0001889355914114868,0.1732323865583641,0.0,0.0,0.0,0.0,0.46837121287530287,0.00033479596527139746,0.000301653221727839,0.03252867212917961,8.072654519584471e-05,0.4868060422303526,0.5268244335374676,2.2816597376694573e-07,1.1324592695141915e-05,0.02807722871189264,1.86197788391129e-08,2.2083778981464374e-07,8.882417918504414e-10
0.0001936970564662835,0.17403596937204183,0.0,0.0,0.0,0.0,0.46181626368492384,0.0003323363232320371,0.00030118662985481576,0.033120365243394435,8.033921474309787e-05,0.49216670170841087,0.5336893744420004,2.2792651303457224e-07,1.1532106651897533e-05,0.028977149536621536,1.9216573042726e-08,2.2631168175287894e-07,9.102585834248556e-10
0.0001984585215210802,0.17482274851862475,0.0,0.0,0.0,0.0,0.4554151745556015,0.0003299080183826479,0.0003006846613641867,0.03370440641613696,7.995777733940189e-05,0.4973770440914341,0.5404084110010116,2.2762739096298524e-07,1.173612056689968e-05,0.029877376821808216,1.981357047975475e-08,2.317066958090446e-07,9.319581166558497e-10
0.00020321998657587688,0.1755933016590732,0.0,0.0,0.0,0.0,0.44916249071325015,0.00032751066962996475,0.00030014973825443495,0.03428096161692441,7.958198930281717e-05,0.5024426577058878,0.5469866123121481,2.2727302766632044e-07,1.1936696503975974e-05,0.030777691730517052,2.0410626025626687e-08,2.3702273064278508e-07,9.533399839377187e-10
0.00020798145163067357,0.176348178277665,0.0,0.0,0.0,0.0,0.4430530320341857,0.0003251438856079573,0.0002995841145273065,0.03485019126991136,7.921162502831675e-05,0.5073688451732247,0.5534287924494895,2.2686751922600988e-07,1.2133895568450996e-05,0.031677889427436885,2.1007603841129585e-08,2.4225980274386303e-07,9.744042515946778e-10
0.00021274291668547027,0.17708790070130878,0.0,0.0,0.0,0.0,0.4370818744875855,0.0003228072668511525,0.0002989898900594072,0.03541225052684307,7.884647514274161e-05,0.5121606427939209,0.5597395277630599,2.2641466482358123e-07,1.2327777923931604e-05,0.032577778100916145,2.1604376723861258e-08,2.4741803486054475e-07,9.951514133381394e-10
0.00021750438174026696,0.17781296604409458,0.0,0.0,0.0,0.0,0.4312443332358348,0.0003205004077499497,0.00029836902301127267,0.03596728952049469,7.848634500373272e-05,0.5168228381996353,0.5659231726260063,2.2591799122517057e-07,1.2518402709645236e-05,0.03347717807042073,2.2200825516328556e-08,2.52497644169151e-07,1.0155823426829206e-09
0.00022226584679506365,0.17852384788998887,0.0,0.0,0.0,0.0,0.4255359471625582,0.00031822289840071667,0.0002977233412446894,0.03651545360112317,7.813105326689829e-05,0.521359986513725,0.5719838738450187,2.2538077490667426e-07,1.2705828114024744e-05,0.03437592096733321,2.279683856268369e-08,2.574989325535978e-07,1.0356982538501412e-09
0.00022702731184986034,0.17922099775586234,0.0,0.0,0.0,0.0,0.419952464628488,0.0003159743260150291,0.0002970545525503402,0.03705688355818803,7.778043076784063e-05,0.5257764252284138,0.5779255839226719,2.2480606209999208e-07,1.2890111275380524e-05,0.03527384898020788,2.339231120820519e-08,2.624222783641314e-07,1.0555006686196515e-09
0.00023178877690465703,0.1799048464761247,0.0,0.0,0.0,0.0,0.414489830364985,0.00031375427618125144,0.00029636425391424724,0.037591715828015675,7.743431931537169e-05,0.5300762878931244,0.5837520732559306,2.2419668689314503e-07,1.3071308379560691e-05,0.03617081415908681,2.398714533794608e-08,2.6726812624355137e-07,1.0749913754096199e-09
0.00023655024195945372,0.18057580545087332,0.0,0.0,0.0,0.0,0.4091441734044236,0.00031156233392659887,0.0002956539398089696,0.03812008268841763,7.709257082438745e-05,0.5342635167190234,0.5894669413658771,2.235552878796282e-07,1.3249474528226644e-05,0.03706667777455227,2.4581248951680996e-08,2.720369825641974e-07,1.0941724109234255e-09
0.00024131170701425042,0.18123426785505348,0.0,0.0,0.0,0.0,0.40391179597591315,0.00030939808484635093,0.0002949250100196984,0.03864211244097843,7.675504631430088e-05,0.538341874174772,0.5950736272246184,2.2288432315876829e-07,1.3424663916160093e-05,0.03796130972654283,2.5174535771855e-08,2.7672940527468514e-07,1.1130460193117543e-09
0.00024607317206904713,0.18188060968729303,0.0,0.0,0.0,0.0,0.39878916323026764,0.0003072611157916109,0.0002941787765511193,0.03915792958274165,7.642161533408729e-05,0.5423149537150032,0.6005754188086581,2.221860841157727e-07,1.3596929621635497e-05,0.0388545879980041,2.576692488126478e-08,2.8134600245296073e-07,1.1316146463527655e-09
0.0002508346371238438,0.18251519081218093,0.0,0.0,0.0,0.0,0.39377289374860047,0.00030515101567578546,0.0002934164700646651,0.039667654967531066,7.6092155006763e-05,0.5461861896900144,0.6059754619199007,2.2146270775614133e-07,1.3766323885009141e-05,0.03974639814882669,2.6358340387457126e-08,2.858874204290858e-07,1.14988089168021e-09
0.0002555961021786405,0.183138355825871,0.0,0.0,0.0,0.0,0.3888597507159736,0.00030306737591151157,0.0002926392454522415,0.04017140595838485,7.576654969418498e-05,0.5499588665596468,0.6112767683873483,2.2071618840844974e-07,1.3932897746380697e-05,0.040636632846649,2.6948711111574557e-08,2.9035434721420086e-07,1.1678475225752103e-09
0.0002603575672334372,0.18375043499037386,0.0,0.0,0.0,0.0,0.38404663377952747,0.0003010097912936289,0.0002918481875101414,0.040669296570615625,7.544469003366868e-05,0.553636127392306,0.6164822236280566,2.199483879636698e-07,1.4096701570124437e-05,0.041525191431550236,2.7537970299675888e-08,2.947474968692455e-07,1.18551741109499e-09
0.0002651190322882339,0.1843517449341657,0.0,0.0,0.0,0.0,0.3793305714326345,0.00029897786004345173,0.00029104431553999833,0.04116143760779345,7.512647300107589e-05,0.5572209818127214,0.6215945937204193,2.1916104581079322e-07,1.4257784363623725e-05,0.042411979512168345,2.8126055354896492e-08,2.9906762096330663e-07,1.2028935801599966e-09
0.00026940435083755096,0.18488396754380487,0.0,0.0,0.0,0.0,0.3751667393006626,0.00029717072684185426,0.0002903106682205153,0.0415995377466755,7.484311107662338e-05,0.5603707290454394,0.6261183341697671,2.184370751095965e-07,1.44004725543346e-05,0.0432085017420511,2.8654279436653818e-08,3.02893926794801e-07,1.2182835401646426e-09
0.000273689669386868,0.18540792651587143,0.0,0.0,0.0,0.0,0.3710772142710901,0.0002953837637628656,0.0002895680778769062,0.04203314449191633,7.456255277572971e-05,0.5634499835268603,0.6305706862778996,2.1769970461542342e-07,1.454103045550124e-05,0.044003457443413836,2.9181464654691555e-08,3.0666228036847186e-07,1.2334404077377913e-09
0.00027797498793618507,0.1859238271607898,0.0,0.0,0.0,0.0,0.367060070965906,0.00029361668712535083,0.0002888171689934341,0.042462332438524146,7.42847336251282e-05,0.5664606900386233,0.6349534434859129,2.1694998087397934e-07,1.4679492035520048e-05,0.044796789395796,2.970757306251391e-08,3.103732714380351e-07,1.2483665549548766e-09
0.0002822603064855021,0.1864318677939634,0.0,0.0,0.0,0.0,0.3631134525242203,0.0002918692160947463,0.0002880585328947992,0.04288717437100568,7.400959190706847e-05,0.5694047225221989,0.6392683358024812,2.1618888917529662e-07,1.4815890717047189e-05,0.04558844363939239,3.023256887597122e-08,3.140274972313889e-07,1.2630643839536074e-09
0.0002865456250348192,0.18693223978527537,0.0,0.0,0.0,0.0,0.35923556743682555,0.00029014107290515896,0.0002872927297030225,0.043307741324514384,7.373706878533446e-05,0.5722838873813172,0.6435170327374645,2.154173572546932e-07,1.495025915186023e-05,0.04637836930563538,3.075641836090843e-08,3.176255648925884e-07,1.2775363367558933e-09
0.00029083094358413623,0.18742512786740684,0.0,0.0,0.0,0.0,0.3554246865660712,0.00028843198374262503,0.0002865202908568232,0.043724102642896216,7.346710791291308e-05,0.5750999265891905,0.6477011460631819,2.1463626029698845e-07,1.5082629639650174e-05,0.04716651845768797,3.1279089727385874e-08,3.211680920152225e-07,1.2917848974131936e-09
0.0002951162621334533,0.18791071058713296,0.0,0.0,0.0,0.0,0.3516791402749358,0.0002867416781265549,0.0002857417203804013,0.044136326035606785,7.319965541347763e-05,0.5778545206806316,0.6518222324776831,2.1384642304649276e-07,1.5213033762257479e-05,0.04795284594020654,3.180055303004762e-08,3.2465570161999547e-07,1.3058125718056496e-09
0.00029940158068277034,0.1883891604758548,0.0,0.0,0.0,0.0,0.3479973157669393,0.00028506988864245714,0.0002849574960710603,0.04454447763136703,7.293465966026565e-05,0.5805492915257859,0.6558817960692427,2.1304862148617467e-07,1.53415025300906e-05,0.048737309237683935,3.2320780074179656e-08,3.2808901414970147e-07,1.3196218554446428e-09
0.0003036868992320874,0.18886064428331928,0.0,0.0,0.0,0.0,0.3443776545367957,0.0002834163515796218,0.00028416807117496225,0.04494862202932727,7.267207096638279e-05,0.5831858049867823,0.6598812906785428,2.1224358868697786e-07,1.5468066535738655e-05,0.04951986833936846,3.2839744326129316e-08,3.3146866537391144e-07,1.3332153054880702e-09
0.00030797221778140445,0.1893253233655684,0.0,0.0,0.0,0.0,0.34081864998383177,0.0002817808072085279,0.0002833738761409522,0.04534882234809636,7.241184175408169e-05,0.5857655734041525,0.6638221221090477,2.1143201659974037e-07,1.559275566115526e-05,0.050300485613341134,3.3357420829797925e-08,3.3479529143401007e-07,1.3465954805893716e-09
0.0003122575363307215,0.18978335377709474,0.0,0.0,0.0,0.0,0.3373188451834924,0.00028016299946659974,0.00028257531994466063,0.04574514027273033,7.215392638955828e-05,0.5882900579185221,0.6677056501900754,2.1061455574850164e-07,1.571559941582381e-05,0.0510791256883416,3.387378612827201e-08,3.3806951739021675e-07,1.3597648948318975e-09
0.00031654285488003856,0.19023488657815954,0.0,0.0,0.0,0.0,0.3338768307292849,0.00027856267538628335,0.0002817727906495119,0.04613763610020652,7.189828090981377e-05,0.5907606707179678,0.6715331907772476,2.0979182090035562e-07,1.5836626745840274e-05,0.051855755341573544,3.438881818942011e-08,3.4129198984519306e-07,1.3727261489457898e-09
0.00032039964157442387,0.1906358316329484,0.0,0.0,0.0,0.0,0.3308273002811588,0.0002771371261100433,0.00028104742201918184,0.04648766320266382,7.167010565817384e-05,0.5929392913161062,0.6749311616010654,2.0904733117059084e-07,1.5944021650105393e-05,0.05255297730707939,3.48511900091134e-08,3.441484906823841e-07,1.3842154118471214e-09
0.0003242564282688092,0.19103173561405754,0.0,0.0,0.0,0.0,0.3278225106720655,0.0002757253578262344,0.0002803193894955031,0.04683468424485598,7.144370484366573e-05,0.5950763465009292,0.6782857153606401,2.0829943984934978e-07,1.6049988542512755e-05,0.05324852416685124,3.5312450960664035e-08,3.4696404187687887e-07,1.395539969314309e-09
0.0003281132149631945,0.1914226989972197,0.0,0.0,0.0,0.0,0.32486152541789026,0.0002743271942259581,0.0002795889377689607,0.04717874046558233,7.12190497131963e-05,0.59717277212431,0.6815977271262006,2.0754852604560333e-07,1.6154547626982154e-05,0.053942375755478354,3.577258767111626e-08,3.497391203272176e-07,1.4067017395027288e-09
0.0003319700016575798,0.19180881954715667,0.0,0.0,0.0,0.0,0.32194343453663427,0.0002729424609029838,0.00027885630063473565,0.047519872294614594,7.099611251874275e-05,0.5992294767862174,0.6848680474435586,2.0679495189367757e-07,1.6257718370978003e-05,0.05463451307259566,3.623158754012982e-08,3.524741835930454e-07,1.4177025627841057e-09
0.0003354411096825266,0.19215226601953755,0.0,0.0,0.0,0.0,0.3193530958944844,0.00027170754159524244,0.0002781952429893612,0.0478244233665916,7.079691545767641e-05,0.6010472793839748,0.6877763734892456,2.0611474225630016e-07,1.634940114838508e-05,0.05525595614874885,3.664370560328241e-08,3.5490190343180575e-07,1.4274672059850976e-09
0.0003389122177074734,0.19249193418881394,0.0,0.0,0.0,0.0,0.3167961571845516,0.00027048323788189703,0.00027753275126266605,0.04812666617076647,7.059906881466646e-05,0.6028342488389327,0.6906521866737524,2.0543289076719142e-07,1.643998912182677e-05,0.055875983857537774,3.7054885047164485e-08,3.5729791949032114e-07,1.437104331958895e-09
0.0003423833257324202,0.19282789006978213,0.0,0.0,0.0,0.0,0.31427200640115915,0.00026926942786819534,0.00027686897511126175,0.04842662858196451,7.040255407605145e-05,0.6045909947414942,0.6934960595046754,2.047496252206807e-07,1.6529495932686845e-05,0.0564945845734634,3.7465118162174526e-08,3.596625679170979e-07,1.4466152927438586e-09
0.000345854433757367,0.19316019771690277,0.0,0.0,0.0,0.0,0.3117800466354611,0.00026806599111156836,0.00027620405820749725,0.048724337996137186,7.020735318207308e-05,0.606318111185534,0.6963085505181446,2.0406516109843258e-07,1.661793518287155e-05,0.057111747315496335,3.7874397666099295e-08,3.6199617562874576e-07,1.4560014032462612e-09
0.0003493255417823138,0.19348891991597983,0.0,0.0,0.0,0.0,0.3093196956100333,0.0002668728084983167,0.00027553813817152796,0.049019821341108535,7.001344853792023e-05,0.6080161772522371,0.6990902047099642,2.033797029381319e-07,1.670532025503451e-05,0.05772746172354696,3.8282716688509806e-08,3.642990766182308e-07,1.4652640068344506e-09
0.0003527966498072606,0.1938141177737503,0.0,0.0,0.0,0.0,0.30689038518038086,0.0002656897625232259,0.0002748713472228895,0.049313105088270776,6.982082301331919e-05,0.6096857575282617,0.7018415539956963,2.026934486772559e-07,1.6791664193319992e-05,0.05834171803228151,3.86900687533974e-08,3.6657160584593914e-07,1.4744044507679743e-09
0.00035626775783220737,0.19413585105877365,0.0,0.0,0.0,0.0,0.30449156092353236,0.00026451673736433665,0.00027420381248006125,0.04960421526227964,6.962945988980948e-05,0.6113274025331249,0.7045631175909457,2.0200658700261074e-07,1.687697995845179e-05,0.058954507049737044,3.909644776499173e-08,3.688140842868879e-07,1.4834240260552205e-09
0.00035973886585715417,0.19445417807404206,0.0,0.0,0.0,0.0,0.3021226817029079,0.00026335361861947013,0.0002735356559224947,0.0498931774516038,6.943934291946027e-05,0.612941649171418,0.7072554024138534,2.0131929478046692e-07,1.696128042589202e-05,0.05956582013510172,3.950184799302524e-08,3.7102683692863617e-07,1.4923240398434704e-09
0.00036320997388210096,0.19476915580179888,0.0,0.0,0.0,0.0,0.29978321927670026,0.00026220029326881736,0.00027286699470660997,0.05018001681804414,6.925045630038001e-05,0.6145290211394091,0.7099189034471273,2.006317425056687e-07,1.7044578153084166e-05,0.06017564917888823,3.990626405958538e-08,3.732101981775247e-07,1.5011058371637442e-09
0.00036668108190704776,0.19508083987147354,0.0,0.0,0.0,0.0,0.2974726578913756,0.0002610566497851853,0.00027219794141679625,0.05046475810650999,6.906278454347334e-05,0.6160900293470516,0.7125541041139423,1.999440955219931e-07,1.7126885465143372e-05,0.06078398658219689,4.0309690925362626e-08,3.753644852138274e-07,1.5097706937614657e-09
0.00037015218993199456,0.19538928465548233,0.0,0.0,0.0,0.0,0.2951904938995133,0.0002599225781117712,0.00027152860398123524,0.05074742565434938,6.887631252354191e-05,0.6176251723150469,0.7151614766312225,1.992565079257475e-07,1.720821465196285e-05,0.06139082523703346,4.071212387659744e-08,3.774900084368692e-07,1.5183198581079803e-09
