Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250)
0.0015776122687044063,0.11191962609474064,0.0,0.0,0.0,0.0,0.3063284063072901,0.6502247042476648,0.00023728855382408788,0.0006695779244305553,1.7982012808166945e-06,7.290762876186984e-07,5.692323558942799e-15,3.7339887799260508e-06,0.004296824574728231,0.023054782761897534,0.0056309818664524655,2.706448119252056e-07,4.734846861658724e-07,8.661453734785682e-07,6.227681409838965e-06,3.5320767505088537e-14,0.00541585889636345,2.300616837569336e-09,8.459559163744132e-09,8.490653441018874e-08,0.0011734384464968872,1.9443862907094623e-14,2.304084199547607e-14,6.033551101143969e-10,2.702446121571324e-10,2.2265937734461224e-09,5.1850741419952356e-05,3.4385493131417796e-11,2.8360163612399977e-11,3.486550916323263e-14
0.001592332792450472,0.1119150009342396,0.0,0.0,0.0,0.0,0.3059022780242084,0.6498257108004629,0.0002383864721586862,0.0006762587368712456,1.805487498727118e-06,7.368899662344415e-07,5.715388854965421e-15,3.7786409708522133e-06,0.004338089936986131,0.023530946960359626,0.005713251015198152,2.726669366665199e-07,4.803375115020358e-07,8.796843073544655e-07,6.32141957931613e-06,3.585241071915538e-14,0.005549271800057021,2.334393124724241e-09,8.574982908629238e-09,8.720848878629728e-08,0.0012135197113611667,2.0161914998962328e-14,2.3795275664811662e-14,6.268769527134746e-10,2.8282914554047667e-10,2.329386048435113e-09,5.4616564017422644e-05,3.621968434363167e-11,3.001241317540605e-11,3.7093270433358436e-14
0.0016070533161965375,0.11191038058848504,0.0,0.0,0.0,0.0,0.3054722150836153,0.6494218022544396,0.0002394762136346346,0.0006829596388177719,1.8126884163362265e-06,7.44742510375876e-07,5.738184132077015e-15,3.823509706761368e-06,0.004379121546437398,0.024013137977347342,0.005795540832304596,2.746914047136308e-07,4.872406669025251e-07,8.933055181823408e-07,6.41558825751425e-06,3.638649559940959e-14,0.005684682418074963,2.3683728252232005e-09,8.691050357605582e-09,8.955063685827056e-08,0.0012545485149281009,2.090000956619343e-14,2.4568998846753757e-14,6.51060949080936e-10,2.9587570308274673e-10,2.436011808172119e-09,5.750335612878284e-05,3.813409806191813e-11,3.174449682457509e-11,3.944246274342695e-14
0.001621773839942603,0.11190576631455552,0.0,0.0,0.0,0.0,0.305038219636612,0.6490129569319153,0.0002405577708412408,0.0006896805200086425,1.8198038121512625e-06,7.526340763321344e-07,5.760708689108353e-15,3.868594734726658e-06,0.004419915561508472,0.02450138511976805,0.005877833083198181,2.7671832017756754e-07,4.941939352326936e-07,9.070083734556315e-07,6.510179364247051e-06,3.692297631853301e-14,0.005822099818639481,2.402554067312266e-09,8.80775523972111e-09,9.193321310160312e-08,0.0012965353102740295,2.1658523827564062e-14,2.536236270834395e-14,6.759171453227336e-10,3.093963154980995e-10,2.5465799825306983e-09,6.05152181752126e-05,4.013145353390992e-11,3.3559445889870054e-11,4.19185510375253e-14
0.0016364943636886686,0.11190115937676962,0.0,0.0,0.0,0.0,0.30460029412562595,0.648599153467606,0.00024163113587706708,0.0006964212570892361,1.8268334632539362e-06,7.605648097532624e-07,5.782961820377976e-15,3.913895780325725e-06,0.004460468220060022,0.02499571736104945,0.0059601095047112085,2.7874778615962526e-07,5.011970868434042e-07,9.207922517861393e-07,6.60518478896335e-06,3.746180687699082e-14,0.00596153289775944,2.436934906377786e-09,8.925091045940534e-09,9.435644993240201e-08,0.001339490385399074,2.243784053610418e-14,2.617572248687062e-14,7.014554928461545e-10,3.2340320276945066e-10,2.6612017377516426e-09,6.365634522996273e-05,4.2214532776992335e-11,3.5460371290176795e-11,4.452719092348114e-14
0.0016512148874347342,0.11189656104648897,0.0,0.0,0.0,0.0,0.30415844128710035,0.648180370816911,0.0002426963004508781,0.0007031817134422326,1.8337771491286808e-06,7.685348429632187e-07,5.804942827807769e-15,3.959412540968344e-06,0.004500775838194168,0.02549616333051639,0.006042351811749051,2.807799046912901e-07,5.082498733787543e-07,9.346565123758813e-07,6.700596289829189e-06,3.800294053067038e-14,0.006102990377190613,2.471513233835904e-09,9.043050734410469e-09,9.682056541809843e-08,0.0013834238560689015,2.32383422035467e-14,2.7009435820697256e-14,7.276857980743773e-10,3.3790867546214996e-10,2.779990045113628e-09,6.693102780751715e-05,4.438618110164599e-11,3.745046258105186e-11,4.727423267810357e-14
0.0016659354111807998,0.11189197260166082,0.0,0.0,0.0,0.0,0.30371266415447623,0.6477565882642651,0.00024375325580774273,0.0007099617391068904,1.8406346452940344e-06,7.765442962251447e-07,5.826651000764536e-15,4.00514468902505e-06,0.004540834808982512,0.02600275130245915,0.0061245417039280485,2.828147764602001e-07,5.153520272086708e-07,9.486004863099131e-07,6.7964054744888295e-06,3.854632968176275e-14,0.00624648080230666,2.5062869430718287e-09,9.161627254334184e-09,9.932577171352064e-08,0.0014283456586740052,2.4060414776643193e-14,2.7863862792013215e-14,7.546178023407384e-10,3.529251920671901e-10,2.9030600055807325e-09,7.034365262062684e-05,4.66493076134835e-11,3.953299272936812e-11,5.0165725203052484e-14
0.0016791838825522588,0.11188785251464467,0.0,0.0,0.0,0.0,0.30330811221267745,0.6473708922012738,0.0002446974891097773,0.0007160803590729006,1.8467325127786889e-06,7.837865995029583e-07,5.8459544914078e-15,4.046487485339241e-06,0.004576672369034345,0.026463954963104046,0.0061984526597619995,2.846485973388633e-07,5.217859454916021e-07,9.612176839351814e-07,6.882966804123116e-06,3.90372689154605e-14,0.006377367272227601,2.5377485407519717e-09,9.268867521590844e-09,1.0161576626310224e-07,0.001469628367094045,2.4819047993067635e-14,2.8650858816829464e-14,7.794645187169662e-10,3.6688746568018104e-10,3.017580862368915e-09,7.353665927717849e-05,4.8766791489859175e-11,4.1489076258244824e-11,5.2896737233457795e-14
0.0016924323539237178,0.11188374241537508,0.0,0.0,0.0,0.0,0.30290038692916704,0.6469811150912587,0.0002456350584763369,0.000722214569161285,1.8527602212759658e-06,7.910609918515992e-07,5.865035892950728e-15,4.0880041796153835e-06,0.004612303140579403,0.026930176340164414,0.0062722929801611454,2.864848006933029e-07,5.282594074500687e-07,9.738984324111508e-07,6.969837205262711e-06,3.952996107468357e-14,0.006509913181572434,2.5693649246623807e-09,9.376595821288931e-09,1.0393935855740502e-07,0.0015117264981588617,2.5595756401347258e-14,2.945519520347115e-14,8.048943061606165e-10,3.812832022159828e-10,3.135751809822828e-09,7.684836578079698e-05,5.096299271330077e-11,4.3525253209315085e-11,5.5754517539517255e-14
0.0017056808252951768,0.11187964324793404,0.0,0.0,0.0,0.0,0.30248949114500684,0.6465872425508415,0.00024656595660355876,0.0007283642316051765,1.8587176057844799e-06,7.983675353061845e-07,5.883894683052805e-15,4.129694469097036e-06,0.004647724648784462,0.027401435263135734,0.0063460493187153764,2.8832345727566584e-07,5.347721831687223e-07,9.8664222732702e-07,7.0570103478818315e-06,4.002437025826503e-14,0.006644124384413088,2.6011343862674476e-09,9.484806442949882e-09,1.0629668919815014e-07,0.0015546468944782224,2.6390828294415326e-14,3.0277140861521755e-14,8.309140039460535e-10,3.9612177965667754e-10,3.2576611879890017e-09,8.028217268215539e-05,5.3240166403214153e-11,4.564408111036275e-11,5.874390596696499e-14
0.00171760444952949,0.11187596412707856,0.0,0.0,0.0,0.0,0.30211697667288623,0.6462292439752211,0.0002473980546924217,0.0007339120183529364,1.8640189880236345e-06,8.049709585998564e-07,5.900676828272838e-15,4.167363887430751e-06,0.004679423078626298,0.027829891573997324,0.006412347193342605,2.8998040347728685e-07,5.406670970988825e-07,9.981651340653634e-07,7.13571975044113e-06,4.047077669149991e-14,0.0067663430334019056,2.6298563214953295e-09,9.582603507093095e-09,1.0844724653463991e-07,0.0015939838342779928,2.7122334202332067e-14,3.103217216828458e-14,8.548416802700673e-10,4.0986295811121054e-10,3.3706501746592688e-09,8.347985747736531e-05,5.536075264883267e-11,4.76238506740019e-11,6.155099427167751e-14
0.0017295280737638032,0.11187229532162622,0.0,0.0,0.0,0.0,0.3017418989192977,0.645867906496256,0.00024822473715156967,0.0007394720891786402,1.8692631542648693e-06,8.116005012263883e-07,5.917277855513988e-15,4.20517340801682e-06,0.00471094830062093,0.028262458229854938,0.006478556519598717,2.916394437661003e-07,5.465934774486717e-07,1.0097383312254665e-06,7.214664515896891e-06,4.0918518005845825e-14,0.006889919309046221,2.658699456696148e-09,9.680781931008032e-09,1.1062533677678062e-07,0.00163399703645331,2.7869162236428402e-14,3.180188544659949e-14,8.792574800245961e-10,4.239774545421058e-10,3.486806329932288e-09,8.67818209614979e-05,5.7550492662993776e-11,4.9674624690960175e-11,6.447244821405447e-14
0.0017414516979981163,0.11186863752677982,0.0,0.0,0.0,0.0,0.3013642603809198,0.6455032201330223,0.00024904599808269487,0.0007450443245521847,1.8744499839453842e-06,8.182561900084329e-07,5.933697383112102e-15,4.2431227641375015e-06,0.0047422986071873376,0.02869914912968331,0.006544667589057262,2.933006278308149e-07,5.525511296590499e-07,1.0213614269262764e-06,7.293839869356505e-06,4.136756712017776e-14,0.007014857223885401,2.6876624249538145e-09,9.779337147839062e-09,1.1283104976341284e-07,0.0016746911998395393,2.863152547768296e-14,3.2586479789899563e-14,9.04166187036331e-10,4.384722606047875e-10,3.6061968799317617e-09,9.019067732710566e-05,5.981112008148888e-11,5.179838244396141e-11,6.751209357830049e-14
0.0017533753222324295,0.11186499143962272,0.0,0.0,0.0,0.0,0.3009840636913928,0.6451351750708518,0.00024986183139471787,0.0007506285987551526,1.8795793553343145e-06,8.24938047570875e-07,5.9499350257063065e-15,4.281211671130069e-06,0.004773472320286623,0.029139977987741216,0.006610670704891961,2.9496400467149004e-07,5.585398557089839e-07,1.0330340370455786e-06,7.373240988002576e-06,4.18178966815609e-14,0.007141160708059927,2.716743853324891e-09,9.878264572096848e-09,1.1506447685709779e-07,0.0017160709266739627,2.9409640566317425e-14,3.3386156837866726e-14,9.295725295713603e-10,4.5335445851007293e-10,3.728890171455625e-09,9.37090838263741e-05,6.214439709566534e-11,5.3997140333343755e-11,7.067385319757756e-14
0.0017652989464667427,0.11186135775908504,0.0,0.0,0.0,0.0,0.3006013116227449,0.6447637616646086,0.00025067223071211517,0.0007562247799177153,1.8846511497606174e-06,8.316460900391351e-07,5.965990407620203e-15,4.319439831668824e-06,0.0048044677909378644,0.029584958329135748,0.0066765561841757885,2.9662962276058284e-07,5.64559450308667e-07,1.0447557924068309e-06,7.45286305351789e-06,4.226947936258584e-14,0.0072688336083733375,2.7459422192985828e-09,9.977559141368631e-09,1.173257010219175e-07,0.001758140720155049,3.020372290794127e-14,3.4201119481862124e-14,9.554811052425994e-10,4.68631141074399e-10,3.854955285055104e-09,9.733974093572289e-05,6.455211456158419e-11,5.627294885392356e-11,7.396174841819884e-14
0.0017772225707010558,0.11185773718579539,0.0,0.0,0.0,0.0,0.3002160070865475,0.6443889704420124,0.0002514771895778591,0.0007618327300153618,1.8896652459526039e-06,8.38380326051396e-07,5.981863144944074e-15,4.357806931476637e-06,0.0048352833987394764,0.03003410348555984,0.006742314360218036,2.9829752984273807e-07,5.706096916336533e-07,1.0565262734914164e-06,7.532701137949365e-06,4.272228721403402e-14,0.007397879687563479,2.7752560547596545e-09,1.00772159477634e-08,1.1961480007528844e-07,0.0018009049819823592,3.101398837097652e-14,3.5031569168560174e-14,9.818964889979778e-10,4.843094358475827e-10,3.984462158983811e-09,0.00010108539249176275,6.70360920901805e-11,5.862789801619074e-11,7.737990006619743e-14
0.001789146194935369,0.11185413042195182,0.0,0.0,0.0,0.0,0.2998281531353356,0.644010792107181,0.00025227670133931785,0.0007674523047881784,1.8946215223427123e-06,8.451407603461288e-07,5.997552852832469e-15,4.396312632306159e-06,0.004865917551433664,0.030487426590691223,0.00680793558494861,2.9996777291086596e-07,5.76690355872847e-07,1.068345072982248e-06,7.612750244572624e-06,4.317629189664481e-14,0.0075283026232521805,2.804683862283112e-09,1.0177229994187487e-08,1.2193185311370346e-07,0.00184436800988153,3.184065626198177e-14,3.587771045376356e-14,1.0088231793105277e-09,5.003965552718335e-10,4.11748186064202e-09,0.00010494882581265021,6.959817812774252e-11,6.10641147455822e-11,8.093253021050491e-14
0.0018010698191696822,0.11185053817117871,0.0,0.0,0.0,0.0,0.2994377529640011,0.6436292175441397,0.000253070759102658,0.000773083353675354,1.899519860105923e-06,8.519273912008581e-07,6.013059155120318e-15,4.4349565805569084e-06,0.004896368684471674,0.03094494057560479,0.006873410231291152,3.0164039835371377e-07,5.828012118000403e-07,1.0802117998695693e-06,7.69300537042229e-06,4.363146503576309e-14,0.00766010600691647,2.834224015892613e-09,1.0277595873473494e-08,1.242769320023925e-07,0.0018885339951500537,3.268394514620715e-14,3.673974915238757e-14,1.0362655460100157e-09,5.168997263001887e-10,4.2540862419233785e-09,0.00010893287181146514,7.22402500310994e-11,6.35837608350783e-11,8.462396351787506e-14
0.0018129934434039953,0.11184696113841835,0.0,0.0,0.0,0.0,0.2990448099111688,0.643244237820229,0.00025385935580962595,0.0007787257198601749,1.9043601392068697e-06,8.587402092731198e-07,6.028381671810163e-15,4.473738407815476e-06,0.004926635260513308,0.031406658164257986,0.006938728695460784,3.0331545187741e-07,5.889420135046256e-07,1.0921260310948516e-06,7.773461458430243e-06,4.4087777949885706e-14,0.0077932933430491375,2.8638748885530978e-09,1.0378308159728797e-08,1.266501026178779e-07,0.001933407020251754,3.3544073671345003e-14,3.761788998304483e-14,1.0642278978982088e-09,5.338262010809164e-10,4.394347986486523e-09,0.00011304040509574144,7.496421413362558e-11,6.61890364660742e-11,8.845862833053e-14
0.0018249170676383085,0.11184340002985992,0.0,0.0,0.0,0.0,0.2986493274604301,0.6428558441896923,0.00025464248430048786,0.0007843792401546868,1.909142235549415e-06,8.655792007746358e-07,6.0435200100514874e-15,4.512657720948214e-06,0.00495671576901143,0.03187259186899718,0.0070038813993835835,3.0499297828898507e-07,5.951125082646953e-07,1.104087309722959e-06,7.854113321404907e-06,4.4545201219502045e-14,0.00792786804825558,2.893634951567519e-09,1.0479361733712284e-08,1.290514343548596e-07,0.001978991056355745,3.442126519170641e-14,3.8512339330295335e-14,1.0927145290400434e-09,5.511833314403304e-10,4.538341009077357e-09,0.00011727434405034929,7.777200580020512e-11,6.888218238987446e-11,9.24410580174187e-14
0.0018368406918726217,0.11183985555267625,0.0,0.0,0.0,0.0,0.29825130924207993,0.6424640280974875,0.000255420137114702,0.0007900437449712666,1.9138660335281533e-06,8.724443470040083e-07,6.058473803869731e-15,4.551714098348889e-06,0.004986608725783163,0.032342753985480865,0.007068858793038644,3.0667302173711314e-07,6.013124446224724e-07,1.1160952569927954e-06,7.934955762465772e-06,4.500370537015414e-14,0.008063833449969823,2.923502376133671e-09,1.058075054083153e-08,1.3148098703090952e-07,0.0020252899609133125,3.531574073227419e-14,3.9423308049370394e-14,1.1217295017856808e-09,5.689784545930732e-10,4.686139928763693e-09,0.00012163765089845208,8.066558946765834e-11,7.16654697776797e-11,9.657589268630574e-14
0.0018475719536835034,0.1118366803283021,0.0,0.0,0.0,0.0,0.29789092788400434,0.6421084604954355,0.00025611533665194206,0.0007951510458070534,1.9180675078987446e-06,8.78645316541307e-07,6.071774120337623e-15,4.5869816764464595e-06,0.005013350824336128,0.032769525166428407,0.007127180688389393,3.081872488951769e-07,6.069173309989524e-07,1.1269419395638683e-06,8.007872606042997e-06,4.541725888466391e-14,0.008187394034624155,2.9504734021681768e-09,1.0672282252575287e-08,1.3369175544816668e-07,0.0020675732822129003,3.613572835587403e-14,4.0257473806689147e-14,1.14829804709562e-09,5.853746138863349e-10,4.822475226900846e-09,0.00012567772024928777,8.334481398635745e-11,7.424940940685645e-11,1.0043147171898459e-13
0.001858303215494385,0.11183351966574366,0.0,0.0,0.0,0.0,0.2975284984706463,0.6417501079663228,0.0002568060890837599,0.0008002669690803511,1.9222215725716133e-06,8.84867423546851e-07,6.084924360595107e-15,4.622359603770397e-06,0.005039938778938792,0.03319973978980705,0.007185345953814844,3.097035811854441e-07,6.125456352386383e-07,1.1378256951590356e-06,8.080935713521335e-06,4.5831641948448205e-14,0.008312086004094624,2.9775287961345165e-09,1.0764076824153208e-08,1.3592546616037705e-07,0.0021104413244771273,3.6970059248801026e-14,4.110533812874942e-14,1.1753007662456274e-09,6.021369300952156e-10,4.9620101714175324e-09,0.0001298272338375928,8.609661787436059e-11,7.690995029918985e-11,1.0441787910294315e-13
0.0018690344773052668,0.11183037408225324,0.0,0.0,0.0,0.0,0.2971640239589499,0.6413889646839905,0.0002574923886081192,0.0008053913779593753,1.926328144432429e-06,8.911106422746631e-07,6.097924261524273e-15,4.657847522731219e-06,0.005066371560535746,0.03363340635017304,0.007243347694902173,3.112220491367624e-07,6.181971574715496e-07,1.1487462406581953e-06,8.154141131453228e-06,4.624683213926178e-14,0.008437911595140526,3.0046671249156963e-09,1.0856129518953126e-08,1.381821544927595e-07,0.00215389665406937,3.7818896208782515e-14,4.196705753596906e-14,1.2027404129312562e-09,6.192708171448716e-10,5.10480108521415e-09,0.00013408844234742215,8.892249370207387e-11,7.964882512559779e-11,1.0853872347746364e-13
0.0018797657391161485,0.11182724409544845,0.0,0.0,0.0,0.0,0.29679750740571004,0.641025024956553,0.00025817422932570265,0.0008105241313415038,1.9303871377651918e-06,8.97374938231819e-07,6.110773551770049e-15,4.6934450764785764e-06,0.005092648156299158,0.0340705331879264,0.0073011790415255864,3.127426829014414e-07,6.238716775964798e-07,1.159703242256324e-06,8.227484944512545e-06,4.666280725106756e-14,0.008564872983474803,3.0318870078684053e-09,1.0948435735864111e-08,1.404618484198082e-07,0.002197941756792866,3.8682400820212114e-14,4.284278330816283e-14,1.2306197214839536e-09,6.367816783666116e-10,5.2509046771725344e-09,0.00013846362528321368,9.182395315251404e-11,8.246779344836473e-11,1.1279768618077334e-13
