Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416)
1.2232839753306592e-06,0.11224537170938434,0.0,0.0,0.0,0.0,0.32999924761492194,0.6699992461056484,7.367270087665816e-07,7.358444453245011e-07,5.734347754944575e-09,9.854261724446406e-10,1.815239848311869e-17,2.6560030225391307e-09,9.843523334909962e-09,1.1114016975791717e-08,3.6474441165431433e-11,4.796547076230072e-10,2.62169407272448e-10,4.846042922859003e-13,2.5640179236372985e-12,1.4542020591744905e-20,1.1879712391030883e-12,1.5312688655053692e-14,2.997300718332806e-12,3.068936660029863e-18,3.305174537359057e-17,7.282597969334593e-27,1.3417194746957753e-21,5.230601207640551e-26,5.368263167650815e-27,1.1781146624422205e-25,2.2307517390645668e-24,1.4793117752832444e-30,3.762469372424771e-33,4.447226994661235e-38,9.38963900911564e-37,1.0012723784461162e-35,1.2207256803440922e-31,4.96184813188607e-38,1.1005122221973668e-37
1.2575066135254975e-06,0.11224537170796262,0.0,0.0,0.0,0.0,0.3299992260378094,0.6699992246723777,7.575741630092856e-07,7.564141324740705e-07,5.8966610546289955e-09,1.006842134453455e-09,1.866621031039634e-17,2.7432618104415373e-09,1.0404385171517277e-08,1.1836230734971572e-08,3.9639638272252355e-11,4.948241458466711e-10,2.701939436786503e-10,5.181831586671018e-13,2.765274402902052e-12,1.56834618622855e-20,1.3196526117111163e-12,1.5970716532697976e-14,3.0829321449916974e-12,3.359603536230776e-18,3.7174750954326153e-17,8.062488188090655e-27,1.4470348824277363e-21,6.050499389267827e-26,6.237261494484395e-27,1.3529378226997356e-25,2.6305379411878327e-24,1.7444292218371536e-30,4.5627791579472976e-33,5.39083767224514e-38,1.1382708559563955e-36,1.2138050954437108e-35,1.5200953180384438e-31,6.17868850337758e-38,1.4222948066630608e-37
1.2917292517203358e-06,0.11224537170693982,0.0,0.0,0.0,0.0,0.3299992044308727,0.6699992032206341,7.784349819689271e-07,7.769826225835801e-07,6.0590807370097124e-09,1.0282569998520964e-09,1.918035889804859e-17,2.830568347891723e-09,1.0980920872621788e-08,1.2581794639258267e-08,4.298397389344596e-11,5.100003859663573e-10,2.7821811911564756e-10,5.530707737742407e-13,2.9756504366617316e-12,1.6876625372764772e-20,1.461507449203423e-12,1.6641384579192467e-14,3.168658701364582e-12,3.669212065049729e-18,4.168285872123521e-17,8.907226960157036e-27,1.5571225023214948e-21,6.972068142271538e-26,7.217284331226896e-27,1.5482407707242346e-25,3.0888159466601124e-24,2.048335568871407e-30,5.5057481173545534e-33,6.502126208540185e-38,1.3730080817204184e-36,1.46411919193215e-35,1.8820671612343816e-31,7.649986766633554e-38,1.8255228834661937e-37
1.3601745281100127e-06,0.11224537170608871,0.0,0.0,0.0,0.0,0.3299991611274731,0.6699991602616732,8.201975826510016e-07,8.181160198082858e-07,6.3842390054663176e-09,1.0710834492516698e-09,2.020966558083493e-17,3.005321000585717e-09,1.2181057617288793e-08,1.4143023143402655e-08,5.0230281772500224e-11,5.403729992813892e-10,2.9426537239630435e-10,6.268163563002617e-13,3.424174337396133e-12,1.9420462436786808e-20,1.7775561741034729e-12,1.8020684882956475e-14,3.3403972174764973e-12,4.348167923405168e-18,5.195441215466547e-17,1.080746888133712e-26,1.7918306071651878e-21,9.158842262531043e-26,9.553753058507033e-27,2.007616041970651e-25,4.208481419178021e-24,2.7908405946759135e-30,7.905404499895945e-33,9.328083621902601e-38,1.969985145950431e-36,2.1007109126830588e-35,2.839307562260656e-31,1.154085979967337e-37,2.9500506155973e-37
1.4286198044996895e-06,0.11224537170682626,0.0,0.0,0.0,0.0,0.32999911770461515,0.6699991172286549,8.620147458454831e-07,8.592446532368721e-07,6.709822054422442e-09,1.1139055374796358e-09,2.1240316930048507e-17,3.1802554251653424e-09,1.3444021012787077e-08,1.579780108121794e-08,5.825390293965738e-11,5.707721308278078e-10,3.1031114788964465e-10,7.059250238506918e-13,3.910375328106018e-12,2.217798795339329e-20,2.1398040199197444e-12,1.9450676842619617e-14,3.5125162858260126e-12,5.111744754420078e-18,6.407593999217997e-17,1.3017394217085906e-26,2.0462549837235436e-21,1.1874514277171887e-25,1.2471652244843117e-26,2.572034007638671e-25,5.651110291065065e-24,3.747519410754854e-30,1.1158334882370292e-32,1.315535974647954e-37,2.7785713042103754e-36,2.9629538442317973e-35,4.200214023436258e-31,1.707250654878748e-37,4.656297808110421e-37
1.4970650808893664e-06,0.11224537170914772,0.0,0.0,0.0,0.0,0.32999907416219365,0.6699990741214688,9.038864039265944e-07,9.003685390855101e-07,7.035829357236134e-09,1.1567232813302688e-09,2.2272311278574806e-17,3.3553681833719115e-09,1.4769898413669626e-08,1.7546224759117848e-08,6.709552898140793e-11,6.011975151130686e-10,3.2635543788352306e-10,7.904743989368597e-13,4.4349779736259744e-12,2.515331134662162e-20,2.5520121769702378e-12,2.0931447535779405e-14,3.685015914179567e-12,5.966064436057045e-18,7.827245668551665e-17,1.5573729337238977e-26,2.3207748377324708e-21,1.5213380033266744e-25,1.6077271657027805e-26,3.2591966202416464e-25,7.488649635725833e-24,4.966084049932059e-30,1.5507159798796527e-32,1.8267352103269728e-37,3.858680363238595e-36,4.1147375991788763e-35,6.103820205495153e-31,2.4810054930620993e-37,7.1941391945982255e-37
1.5655103572790432e-06,0.11224537171304828,0.0,0.0,0.0,0.0,0.32999903050010526,0.6699990309400042,9.458124874939395e-07,9.414876935477174e-07,7.362260373415675e-09,1.1995366975609874e-09,2.3305646915457093e-17,3.530657178057687e-09,1.6158777082108907e-08,1.9388389028986698e-08,7.679600483587096e-11,6.316489818858346e-10,3.4239824177943294e-10,8.80536285584042e-13,4.998650921593118e-12,2.835022490191162e-20,3.0180106522722182e-12,2.246308385068634e-14,3.857896102522724e-12,6.917431451483207e-18,9.478492398706944e-17,1.8515917291390274e-26,2.615740117885474e-21,1.928126098971061e-25,2.049017031719157e-26,4.088853041580929e-25,9.804883640541466e-24,6.50209641120946e-30,2.1248150270693553e-32,2.5009722824912783e-37,5.2833949248350966e-36,5.633994450090098e-35,8.727476621369806e-31,3.5474378857233232e-37,1.0901412952818483e-36
1.63395563366872e-06,0.11224537171852318,0.0,0.0,0.0,0.0,0.3299989867182473,0.669998987684151,9.877929259254855e-07,9.82602132793964e-07,7.689114552936797e-09,1.242345802895614e-09,2.4340322099562848e-17,3.706121166509664e-09,1.7610744185831074e-08,2.1324387808501687e-08,8.739632870134988e-11,6.621264210073458e-10,3.584395631594856e-10,9.761771649609968e-13,5.602011667395673e-12,3.1772230790870275e-20,3.5416930044642034e-12,2.404567250208447e-14,4.0311568453485996e-12,7.972334024125783e-18,1.1387072123542807e-16,2.1886166219565505e-26,2.9314740093017715e-21,2.4196353182661284e-25,2.584415943128753e-26,5.082942675582367e-25,1.2696776528404912e-23,8.419858830767533e-30,2.874000147980844e-32,3.3800477583966036e-37,7.141098967902363e-36,7.614973427037868e-35,1.2295093908131385e-30,4.997560456788136e-37,1.6228803674794122e-36
1.702400910058397e-06,0.1122453717255677,0.0,0.0,0.0,0.0,0.3299989428165179,0.669998944353799,1.0298276477839289e-06,1.0237118729713565e-06,8.016391339415273e-09,1.2851506140267283e-09,2.5376335069626703e-17,3.881759403581006e-09,1.91258867964835e-08,2.3354314462902268e-08,9.893765194618011e-11,6.926297561727998e-10,3.7447940723246754e-10,1.077458650467427e-12,6.2456309291299165e-12,3.542256588416969e-20,4.127011509161309e-12,2.567930003085662e-14,4.204798133306299e-12,9.137445313310857e-18,1.3580411857691142e-16,2.5729503347120502e-26,3.2682752229158576e-21,3.0090105588272375e-25,3.2288334313834876e-26,6.265743200274709e-25,1.627590550619345e-23,1.079336435532968e-29,3.841374899674473e-32,4.514135191692165e-37,9.53788719249087e-36,1.0170809542728066e-34,1.7086680756370702e-30,6.945187933296224e-37,2.377014569006157e-36
1.7708461864480737e-06,0.11224537173417691,0.0,0.0,0.0,0.0,0.3299988987948154,0.6699989009488378,1.0719165810804967e-06,1.0648169302034005e-06,8.344090172166496e-09,1.32795114761721e-09,2.6413684050770233e-17,4.05757140740079e-09,2.070429188843117e-08,2.547826205296993e-08,1.114612790201258e-10,7.231589281688959e-10,3.90517779530663e-10,1.1844379052685665e-12,6.930036661473953e-12,3.9304224516534515e-20,4.777972722837854e-12,2.736405281259886e-14,4.378819954292669e-12,1.0419624617003132e-17,1.6087675315278958e-16,3.0093816836719486e-26,3.626420095911715e-21,3.7108127499005964e-25,3.998812866545884e-26,7.664023331703741e-25,2.0669986822766643e-23,1.3707308762158143e-29,5.078366257230761e-32,5.963027904563846e-37,1.2600203383695216e-35,1.3436337234954944e-34,2.3449317801020443e-30,9.531397689646575e-37,3.4299049191609435e-36
1.8392914628377506e-06,0.11224537174434611,0.0,0.0,0.0,0.0,0.32999885465303824,0.6699988574691578,1.1140596533969318e-06,1.1059173205898435e-06,8.672210487157957e-09,1.3707474203009473e-09,2.7452367257517014e-17,4.233556846804509e-09,2.2346046337979836e-08,2.7696323450007587e-08,1.250086673664717e-10,7.537138876986716e-10,4.0655468586780644e-10,1.2971680236532675e-12,7.655717721710146e-12,4.341997927886426e-20,5.498633430637007e-12,2.910001705703425e-14,4.553222293948523e-12,1.1825918571899478e-17,1.8939810838249266e-16,3.502989961351618e-26,4.006164510129621e-21,4.5411125665994365e-25,4.9126409466972105e-26,9.307200337437918e-25,2.6024500180890745e-23,1.7258167803573583e-29,6.645935822643943e-32,7.797525093080599e-37,1.647777368189701e-35,1.7571218285017777e-34,3.180974256979102e-30,1.2929645136029195e-36,4.8812901361175875e-36
1.9077367392274274e-06,0.11224537175607041,0.0,0.0,0.0,0.0,0.3299988103910853,0.6699988139146485,1.156256791931694e-06,1.1470130602065536e-06,9.000751717370043e-09,1.4135394486830913e-09,2.849238289493478e-17,4.409715495749212e-09,2.4051236922821406e-08,3.000859137927609e-08,1.3962142733340997e-10,7.842945928640264e-10,4.225901325366429e-10,1.4156983787603556e-12,8.423127212390887e-12,4.7772399976414145e-20,6.293096951101849e-12,3.0887278808797004e-14,4.728005135846023e-12,1.3363562347421316e-17,2.216959963843523e-16,4.059148779480134e-26,4.407745641261971e-21,5.5175871413543e-25,5.990460486362367e-26,1.1227502417422836e-24,3.2504415499815937e-23,2.1555342326475453e-29,8.615915468283836e-32,1.0100956149646337e-36,2.134683257051721e-35,2.276338187802194e-34,4.268872265990912e-30,1.735160596562288e-36,6.85853994935323e-36
1.976182015617104e-06,0.11224537176934499,0.0,0.0,0.0,0.0,0.32999876600885547,0.6699987702852005,1.1985079235364098e-06,1.1881041651054118e-06,9.329713293080668e-09,1.4563272493402544e-09,2.953372915953647e-17,4.586047198396225e-09,2.5819950321500202e-08,3.241515845374091e-08,1.5534132208411582e-10,8.149010067733025e-10,4.3862412612462804e-10,1.54007494028508e-12,9.232685535448873e-12,5.2363870950411464e-20,7.165509759436983e-12,3.272592394812289e-14,4.90316846163972e-12,1.5039980826397758e-17,2.581170434676709e-16,4.683529643297893e-26,4.831383557049623e-21,6.659619792240618e-25,7.254386541465664e-26,1.3460135961952369e-24,4.0296024371178844e-23,2.672237282043652e-29,1.107247388561894e-31,1.29708526130799e-36,2.741366140633389e-35,2.923279794568011e-34,5.671738801185501e-30,2.3053814713226947e-36,9.522880400958556e-36
2.1130725683964577e-06,0.11224537180052552,0.0,0.0,0.0,0.0,0.3299986768831613,0.6699986828010488,1.283171871838001e-06,1.2702725348365196e-06,9.988895190236378e-09,1.5418902336444806e-09,3.1620406318759185e-17,4.939229296371096e-09,2.954829177558341e-08,3.751156012182851e-08,1.9027033210787587e-10,8.761908235169422e-10,4.706877802359794e-10,1.806535201543867e-12,1.0979782715808352e-11,6.22726641347757e-20,9.160967304081254e-12,3.6557707085638986e-14,5.254636482787312e-12,1.8839797191002244e-17,3.448121332184453e-16,6.161153460933938e-26,5.745632811171269e-21,9.527043735079892e-25,1.04396029857238e-25,1.9019154688380793e-24,6.067812329294516e-23,4.0238836918885625e-29,1.7853583695252287e-31,2.0882438470244254e-36,4.413982066173952e-35,4.706888437167804e-34,9.74191850884835e-30,3.959781024985623e-36,1.7774634592044565e-35
2.2499631211758114e-06,0.11224537183784877,0.0,0.0,0.0,0.0,0.3299985872751486,0.6699985950158259,1.3680509072220181e-06,1.352422557714582e-06,1.0649751574951626e-08,1.6274365052609206e-09,3.371238416199966e-17,5.293102294008111e-09,3.3531762126080056e-08,4.298626806960319e-08,2.3013285550599448e-10,9.375830707379777e-10,5.027457005275237e-10,2.0968589320857804e-12,1.2899818786173444e-11,7.316229325545376e-20,1.1518930053723745e-11,4.059605020591066e-14,5.6076261764488475e-12,2.3288606654466168e-17,4.526513171578195e-16,7.987315096651587e-26,6.750383152369293e-21,1.333655768873275e-24,1.4689299976129082e-25,2.6332139111525975e-24,8.916418829849646e-23,5.912949162053163e-29,2.797431693940037e-31,3.267043345615531e-36,6.906376118518249e-35,7.364674665987722e-34,1.6193824281244465e-29,6.582277425247384e-36,3.1915839731107784e-35
2.386853673955165e-06,0.11224537188127559,0.0,0.0,0.0,0.0,0.3299984971840113,0.6699985069286575,1.4531444341698415e-06,1.4345543612811365e-06,1.1312277808986093e-08,1.7129661957849667e-09,3.580964800664909e-17,5.647665347013406e-09,3.7771051181297305e-08,4.884002111964745e-08,2.752684893144688e-10,9.990774829615005e-10,5.34797938840061e-10,2.411318081672872e-12,1.4995236560662062e-11,8.504661291671148e-20,1.4273839402073505e-11,4.4841634384523316e-14,5.962137335403759e-12,2.845276059821791e-17,5.851351403204726e-16,1.0218429365990351e-25,7.846913629058245e-21,1.831553534907731e-24,2.0264087130872351e-25,3.580616891985632e-24,1.2822433148653048e-22,8.503240998938773e-29,4.273617939597665e-31,4.9835333244456375e-36,1.053597288092391e-34,1.1235126965912409e-33,2.615032934337488e-29,1.0629283473589861e-35,5.537895189358308e-35
2.523744226734519e-06,0.1122453719307665,0.0,0.0,0.0,0.0,0.3299984066089446,0.6699984185386697,1.5384518526507377e-06,1.5166680726853109e-06,1.1976469218962655e-08,1.7984794363584949e-09,3.7912183058871125e-17,6.002917619386575e-09,4.226684711797259e-08,5.5073557211822276e-08,3.2601926630454407e-10,1.0606737978929609e-09,5.668445475253826e-10,2.750152621515561e-12,1.72681717098121e-11,9.793773573486409e-20,1.7460588221335367e-11,4.9295138012255655e-14,6.318169725784623e-12,3.440176115705744e-17,7.461128335604727e-16,1.2915957339420581e-25,9.03634262858742e-21,2.472929405632237e-24,2.746853329735573e-25,4.791376595578883e-24,1.8088429371794762e-22,1.1995413529579383e-28,6.383335324278857e-31,7.432612159585675e-36,1.57151063585699e-34,1.6757941315291023e-33,4.115384367752291e-29,1.6727740514719068e-35,9.321863377228591e-35
2.6606347795138725e-06,0.11224537198628189,0.0,0.0,0.0,0.0,0.32999831554914494,0.6699983298449911,1.6239725580698457e-06,1.598763818681368e-06,1.2642321095962404e-08,1.88397635766818e-09,4.001997441231997e-17,6.358858285402327e-09,4.7019836466996615e-08,6.16876133321187e-08,3.827296515978539e-10,1.122371756016656e-09,5.988855792592302e-10,3.1135757073207056e-12,1.9720502393416667e-11,1.118463138346399e-19,2.1114465900157734e-11,5.3957236766878044e-14,6.6757230867776685e-12,4.120829983311966e-17,9.39798595282712e-16,1.6146475405121568e-25,1.0319653849742796e-20,3.2885040915566184e-24,3.665576203818871e-25,6.319946611025291e-24,2.5081260591005257e-22,1.6632748293811927e-28,9.34398110979172e-31,1.0863834137692793e-35,2.297178270846124e-34,2.4496161704864853e-33,6.328815451379242e-29,2.57246427667192e-35,1.5271839492831824e-34
2.9344158850725794e-06,0.11224537211522642,0.0,0.0,0.0,0.0,0.3299981319721388,0.6699981515430848,1.7956513887871613e-06,1.762901919477508e-06,1.3978987239717234e-08,2.0549217629590647e-09,4.425126584152091e-17,7.0728011264397035e-09,5.730013320781676e-08,7.606022894753595e-08,5.154192476570002e-10,1.246071542846412e-09,6.629511201632202e-10,3.914929951434297e-12,2.5169805107079583e-11,1.4275244444065515e-19,2.9966493408203705e-11,6.390990868977324e-14,7.395391543332592e-12,5.770093456816545e-17,1.4440754950944204e-15,2.4498792843315966e-25,1.3171304488435592e-20,5.5885993771188716e-24,6.266316583878225e-25,1.0588536623725578e-23,4.609668011745765e-22,3.0569251295323963e-28,1.8991992892166443e-30,2.2016586313839027e-35,4.656140244134684e-34,4.9651159339747696e-33,1.4098212778575693e-28,5.730480471591977e-35,3.8226277314154195e-34
3.180818880075416e-06,0.11224537225147765,0.0,0.0,0.0,0.0,0.3299979650870117,0.6699979900240397,1.950885619471973e-06,1.9105660319284554e-06,1.518761760231829e-08,2.208718117515321e-09,4.8077252845283887e-17,7.717694389247056e-09,6.743885480610617e-08,9.03043350566241e-08,6.587270914864559e-10,1.3577462933588682e-09,7.205915548699799e-10,4.721971366963753e-12,3.070262952603021e-11,1.7413227469257414e-19,3.989154409569924e-11,7.358743083241138e-14,8.048291704954224e-12,7.627298798179752e-17,2.060122567847609e-15,3.4613687794233873e-25,1.6066684470883628e-20,8.663548974917878e-24,9.75638041784189e-25,1.6236059404998064e-23,7.6270929510854945e-22,5.057950436060689e-28,3.414469529924774e-30,3.9479603133273e-35,8.350270691156748e-34,8.904384295218463e-33,2.732279904685725e-28,1.1105859832478946e-34,8.14328965514755e-34
3.4272218750782525e-06,0.11224537240662086,0.0,0.0,0.0,0.0,0.32999779661891326,0.669997827507564,2.1068012886801627e-06,2.058173889443759e-06,1.6401553021442986e-08,2.3624636091238593e-09,5.1920033302173464e-17,8.364802409549859e-09,7.84214832126751e-08,1.0579274183456675e-07,8.268119708930136e-10,1.4697461702390454e-09,7.782147257578405e-10,5.611164524885857e-12,3.683793679485479e-11,2.0892913179317117e-19,5.1892820507899825e-11,8.395118289710658e-14,8.706114516424793e-12,9.89038062963917e-17,2.8661271321914134e-15,4.773140776292245e-25,1.9277374808388734e-20,1.3018399882029361e-23,1.4713781108128761e-24,2.416610780337946e-23,1.2179294990367324e-21,8.076775344376912e-28,5.8883716613809104e-30,6.790905923417819e-35,1.4364896118399819e-33,1.5318132805757828e-32,5.049422935564384e-28,2.0524318891393097e-34,1.640552884459661e-33
3.673624870081089e-06,0.11224537258041624,0.0,0.0,0.0,0.0,0.32999762656320747,0.66999766398864,2.2633947039559954e-06,2.205726216673442e-06,1.762076473849219e-08,2.516158983264114e-09,5.577951617523754e-17,9.01411854436659e-09,9.025196082595063e-08,1.225297086427007e-07,1.0217702566216434e-09,1.5820695468663615e-09,8.358209327540681e-10,6.583220590866699e-12,4.358157649812093e-11,2.4717619210186486e-19,6.61858000701249e-11,9.500500419854737e-14,9.368857466704163e-12,1.2613772597690435e-16,3.902080377462232e-15,6.443320697944392e-25,2.2806443988469713e-20,1.904383925400489e-23,2.1589855295533844e-24,3.505622971212019e-23,1.8860642940691824e-21,1.2507560949246921e-27,9.797380990282722e-30,1.1270287349438845e-34,2.384256917458119e-33,2.542473249134894e-32,8.95624208652194e-28,3.6404311220286633e-34,3.1517451706696695e-33
3.920027865083925e-06,0.11224537277262114,0.0,0.0,0.0,0.0,0.32999745491527477,0.6699974994622698,2.420662123570284e-06,2.353223733944945e-06,1.884522361117838e-08,2.6698049804879653e-09,5.965560921293735e-17,9.665635924834435e-09,1.0293421158566296e-07,1.4051948178166256e-07,1.2457235315278805e-09,1.6947147756777365e-09,8.934104744865638e-10,7.638775305119892e-12,5.093867612026639e-11,2.8890253653279216e-19,8.29879214301199e-11,1.067527035544914e-13,1.0036517750005543e-11,1.5855564312318614e-16,5.2131720732121216e-15,8.53583824619842e-25,2.665658331749404e-20,2.721364391657396e-23,3.0932365922073576e-24,4.9724279874224226e-23,2.8435525613926574e-21,1.8857218841557192e-27,1.579900007220046e-29,1.812828334212671e-34,3.835438128123607e-33,4.089953045225425e-32,1.5328175235604264e-27,6.230421486701639e-34,5.809286129857081e-33
