Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407)
7.583143940447047e-07,0.11224537176853704,0.0,0.0,0.0,0.0,0.3299995378280762,0.6699995354877509,4.5484134822172213e-07,4.562524979881671e-07,3.5396208131058307e-09,6.943461214068707e-10,1.1204867611947737e-17,1.4770295036782772e-09,3.770816837551953e-09,3.607405966622765e-09,8.640349285476683e-12,2.7437071361099654e-10,1.531232322903643e-10,1.5124151382710223e-13,6.690743753203892e-13,3.794705642982749e-21,1.8608660407623125e-13,7.619180577168422e-15,1.8432779890104038e-12,6.468859437346392e-19,4.336242491090977e-18,1.3745323068668752e-27,3.501176052747351e-22,4.2217991404007664e-27,3.9024918083743794e-28,1.1023723918768708e-26,1.3148060390258506e-25,8.718930559867342e-32,1.3659505410383862e-34,1.62524408972645e-39,3.426389138789234e-38,3.6537600562073187e-37,2.790210578416125e-33,1.1341229862870277e-39
7.884983433035868e-07,0.11224537176242971,0.0,0.0,0.0,0.0,0.3299995191546284,0.6699995168049689,4.7306356732813664e-07,4.744092972184666e-07,3.681496818302598e-09,7.132481256993648e-10,1.1653984040598081e-17,1.552971184878127e-09,4.077816415746129e-09,3.964871206882076e-09,9.71689434374912e-12,2.8763289049951614e-10,1.6020071042399053e-10,1.6633033817632496e-13,7.483497559608538e-13,4.244321929518639e-21,2.169653404741821e-13,8.048399165702234e-15,1.9176610544115674e-12,7.341266531711825e-19,5.117091664562197e-18,1.5656938623494028e-27,3.9160139696036597e-22,5.183478278625811e-27,4.843817995928982e-28,1.335068838007775e-26,1.65397867277491e-25,1.0968118481242212e-31,1.7875713210422746e-34,2.1258591793403674e-39,4.482447087602484e-38,4.779896696718861e-37,3.793085770079046e-33,1.5417574845187147e-39
8.18682292562469e-07,0.11224537175663894,0.0,0.0,0.0,0.0,0.3299995004582291,0.6699994981079654,4.9129639670124e-07,4.925651435491447e-07,3.823455424557331e-09,7.321492536349142e-10,1.2103361947516945e-17,1.6290462516314172e-09,4.3968919618337806e-09,4.340271225178189e-09,1.0879677898255856e-11,3.0090823280762597e-10,1.6727906589519907e-10,1.8227499743610552e-13,8.331884635728488e-13,4.725491043788173e-21,2.514211610249617e-13,8.48733185981371e-15,1.9921176585441615e-12,8.292331184329193e-19,6.001102064290954e-18,1.776208081912329e-27,4.359964165270556e-22,6.3153313101847686e-27,5.96094321310683e-28,1.6057425114375138e-26,2.0632659787230676e-25,1.3682267994308083e-31,2.3163606300362397e-34,2.7534073299820287e-39,5.806433855357755e-38,6.191741579517556e-37,5.098228976869595e-33,2.0722538331285584e-39
8.488662418213511e-07,0.1122453717511644,0.0,0.0,0.0,0.0,0.329999481738847,0.6699994793967305,5.095398530989697e-07,5.107200383758667e-07,3.965496762795951e-09,7.5104950691586e-10,1.255300174715746e-17,1.7052356388877171e-09,4.728050969000105e-09,4.733635163250824e-09,1.2132075698685415e-11,3.1419509932828333e-10,1.743580060881543e-10,1.990889301301743e-13,9.237178327748408e-13,5.238935173671685e-21,2.896994110439089e-13,8.935986542237548e-15,2.066647894735827e-12,9.325995261729968e-19,6.997399341579742e-18,2.00747805943149e-27,4.833692982865954e-22,7.639571976064154e-27,7.27796086265586e-28,1.918941915878342e-26,2.55388915649977e-25,1.6935792389832636e-31,2.974229197253195e-34,3.533757354581936e-39,7.452985212969948e-38,7.947556037407557e-37,6.780723880566166e-33,2.7561310934182753e-39
8.790501910802332e-07,0.11224537174600566,0.0,0.0,0.0,0.0,0.32999946299645483,0.6699994606712547,5.277939489051455e-07,5.288739830958402e-07,4.107620929799516e-09,7.699488871723467e-10,1.3002903745885495e-17,1.7815238766403594e-09,5.07130094047517e-09,5.1449881069938e-09,1.3477469364480925e-11,3.274921808967203e-10,1.8143731087655475e-10,2.1678508684984065e-13,1.0200605048918677e-12,5.785349888682303e-21,3.320508844194855e-13,9.394371029036284e-15,2.141251838417872e-12,1.044626550998356e-18,8.11555899773018e-18,2.2609810253189502e-27,5.33784220731207e-22,9.180376418509549e-27,8.8211822730713e-28,2.279582576168836e-26,3.1383891669459224e-25,2.08118570013326e-31,3.7865712656602044e-34,4.496873217480404e-39,9.485390918395294e-38,1.011482965806799e-36,8.93066410260718e-33,3.630009385910986e-39
9.092341403391153e-07,0.11224537174116232,0.0,0.0,0.0,0.0,0.329999444231029,0.6699994419315284,5.460586929540214e-07,5.470269791075577e-07,4.24982799463991e-09,7.888473957741459e-10,1.3453068162352215e-17,1.8578984265211976e-09,5.42664938693138e-09,5.574351848675232e-09,1.491924637753188e-11,3.407984337945533e-10,1.885168151145345e-10,2.353759491006488e-13,1.1223346100074531e-12,6.365405172487071e-21,3.7873162302373947e-13,9.862493105763401e-15,2.2159295504717478e-12,1.1657213778954164e-18,9.365613741023431e-18,2.5382704531916236e-27,5.873030018001272e-22,1.096398280365977e-26,1.0619253792285738e-27,2.692964062776096e-26,3.830731502255055e-25,2.5403073996078145e-31,4.782680832212962e-34,5.677304529737267e-39,1.1976631609722625e-37,1.2771385984072938e-36,1.1655488020554906e-32,4.7375589195198444e-39
9.394180895979975e-07,0.112245371736634,0.0,0.0,0.0,0.0,0.32999942544254884,0.669999423177542,5.643340912037577e-07,5.651790278099518e-07,4.392118003937763e-09,8.077450343132513e-10,1.3903495144137572e-17,1.934349136979353e-09,5.794103824362317e-09,6.021745510240224e-09,1.6460800075479743e-11,3.541130260939334e-10,1.955963950685252e-10,2.5487354745070633e-13,1.2306539418757019e-12,6.979746414934078e-21,4.3000272389022255e-13,1.0340360503700196e-14,2.2906810800116372e-12,1.2962977239862152e-18,1.0758060868442322e-17,2.840977831469048e-27,6.439851904109046e-22,1.3018792704906257e-26,1.2703273765812386e-27,3.164787337852499e-26,4.64641574706925e-25,3.0812228937826956e-31,5.996190077391591e-34,7.114690280080307e-39,1.5010444625833123e-37,1.6006519060117535e-36,1.5082582200638842e-32,6.130558205119113e-39
9.696020388568795e-07,0.11224537173242032,0.0,0.0,0.0,0.0,0.3299994066309961,0.6699994044092861,5.826201472875809e-07,5.833301306022709e-07,4.534490986164764e-09,8.266418044323804e-10,1.4354184781370266e-17,2.010867795057265e-09,6.1736717723502315e-09,6.48718605399594e-09,1.810552964560307e-11,3.6743529432897067e-10,2.0267595789332467e-10,2.7528947899015255e-13,1.345128126029129e-12,7.628995365488709e-21,4.861301538283341e-13,1.0827980904101459e-14,2.365506466630661e-12,1.4367758604088494e-18,1.2303869672363997e-17,3.1708146113439747e-27,7.038881544292365e-22,1.5375474223690704e-26,1.5106913349120046e-27,3.7011724162466015e-26,5.602590011222371e-25,3.7153039656413713e-31,7.465545598453397e-34,8.85431687438101e-39,1.8682503690105847e-37,1.9922251399053115e-36,1.9362174360832944e-32,7.870069954086389e-39
9.997859881157616e-07,0.11224537172852081,0.0,0.0,0.0,0.0,0.32999938779635407,0.6699993856267509,6.009168629609012e-07,6.014802888842083e-07,4.676946955132968e-09,8.455377074548667e-10,1.480513711777348e-17,2.087447760028188e-09,6.565360752664665e-09,6.970688697563388e-09,1.985684011928693e-11,3.807647090131141e-10,2.0975543378997584e-10,2.9663492410171067e-13,1.4658627813421704e-12,8.313751049553226e-21,5.473845712220571e-13,1.1325361983207745e-14,2.4404057421938235e-12,1.5875826341827854e-18,1.4014488871658552e-17,3.529574142421703e-27,7.670671652137873e-22,1.8067067406648635e-26,1.7866541002779923e-27,4.3086763423469046e-26,6.718170334424156e-25,4.455094808930458e-31,9.234530610576722e-34,1.0947734429893875e-38,2.3101721725023065e-37,2.463472324963229e-36,2.467053815211433e-32,1.0027743721033761e-38
9.999999999999997e-07,0.11224537172493514,0.0,0.0,0.0,0.0,0.3299993876627292,0.6699993854935269,6.010466293917379e-07,6.016089747581445e-07,4.6779573005134924e-09,8.456716811251867e-10,1.4808335422577566e-17,2.08799093688945e-09,6.5681812204920525e-09,6.9741813745398754e-09,1.9869646022042522e-11,3.808592424079586e-10,2.0980562863243746e-10,2.9678961333007395e-13,1.4667414176248167e-12,8.318734301356782e-21,5.478378400057813e-13,1.1328923408152463e-14,2.4409370609922216e-12,1.5886897999651588e-18,1.4027234231934228e-17,3.5322255334906456e-27,7.675269452070342e-22,1.808743054389762e-26,1.7887470328576912e-27,4.313254086187549e-26,6.726697741379578e-25,4.460749713347976e-31,9.248257873146205e-34,1.0963975702369746e-38,2.3136008491841033e-37,2.467128524367938e-36,2.471232170232359e-32,1.0044727350134322e-38
1.0299699373746437e-06,0.11224537172493514,0.0,0.0,0.0,0.0,0.329999368938608,0.6699993668299269,6.19224238461546e-07,6.196295040552265e-07,4.8194859128077836e-09,8.644327448682637e-10,1.525635215956852e-17,2.1640836657352117e-09,6.969178288136968e-09,7.47226724880248e-09,2.1718142367016985e-11,3.941008474591497e-10,2.168347703161542e-10,3.1892066257316004e-13,1.592959675293043e-12,9.034590649046084e-21,6.140411547477219e-13,1.1832511382026395e-14,2.515378932350937e-12,1.749151489803055e-18,1.590185406746249e-17,3.919133164885981e-27,8.3357547886476005e-22,2.112909154819292e-26,2.102134645389297e-27,4.994311489440716e-26,8.013965154942024e-25,5.314394570560096e-31,1.1352812692380863e-33,1.345338302720098e-38,2.839157625147148e-37,3.027560594770882e-36,3.1213532860792814e-32,1.2687254681978874e-38
1.0601538866335258e-06,0.1122453717216628,0.0,0.0,0.0,0.0,0.3299993500577439,0.6699993480188046,6.375422727999594e-07,6.377777775143833e-07,4.962107851573625e-09,8.833269183418079e-10,1.5707829882647723e-17,2.240771179209597e-09,7.3851319017554744e-09,7.991934376013569e-09,2.3692853093870398e-11,4.0744337227518836e-10,2.2391392819412592e-10,3.4215708909199806e-13,1.7265168731618383e-12,9.792070348590251e-21,6.863794387406253e-13,1.234943669557027e-14,2.5904260577268694e-12,1.9219224902980874e-18,1.797839522318844e-17,4.341453517688887e-27,9.034644142984492e-22,2.4599654137977668e-26,2.46134677446618e-27,5.765564180820957e-26,9.512804931475968e-25,6.308343310400346e-31,1.3876531055908641e-33,1.6437277535805203e-38,3.469155732939393e-37,3.699364594041573e-36,3.923050205367554e-32,1.59458883114524e-38
1.090337835892408e-06,0.11224537171870348,0.0,0.0,0.0,0.0,0.32999933115374924,0.6699993291933743,6.558709639942267e-07,6.559251106607311e-07,5.104812756067266e-09,9.022202292019395e-10,1.6159570238378408e-17,2.3175068044035907e-09,7.813229115932996e-09,8.529701826965155e-09,2.5784394835453256e-11,4.207920141476076e-10,2.309928780940537e-10,3.6635422814781145e-13,1.8666288814186896e-12,1.0586726148749905e-20,7.64683154938325e-13,1.287614553073694e-14,2.6655471348293125e-12,2.1063423379895873e-18,2.0257044168327907e-17,4.798583953320672e-27,9.76783428280602e-22,2.851956212680404e-26,2.868812303192673e-27,6.630413631393234e-26,1.1239677004493772e-24,7.453511435682997e-31,1.6868939479730914e-33,1.9973768374113316e-38,4.21587756470685e-37,4.495637958621423e-36,4.899855617711471e-32,1.991628112456461e-38
1.12052178515129e-06,0.1122453717160568,0.0,0.0,0.0,0.0,0.32999931222661205,0.6699993103536269,6.742103092609504e-07,6.740715048928135e-07,5.247600604668839e-09,9.211126788334342e-10,1.6611573158321356e-17,2.3942877222845978e-09,8.253477451911683e-09,9.085580606907876e-09,2.799619595423677e-11,4.3414655798850207e-10,2.3807159813291597e-10,3.915217483568973e-13,2.0133867855460475e-12,1.1419074647699858e-20,8.492400803470974e-13,1.3412645474292457e-14,2.7407421768767257e-12,2.30286439521693e-18,2.2751242125628078e-17,5.292661370704177e-27,1.0535801875491081e-21,3.293243524638845e-26,3.329374181409662e-27,7.597351213186237e-26,1.3221865785703448e-24,8.76799266881576e-31,2.040107945727184e-33,2.414630776193608e-38,5.096958462515522e-37,5.4351862899819086e-36,6.083726524350421e-32,2.472832810744154e-38
1.1507057344101722e-06,0.11224537171372229,0.0,0.0,0.0,0.0,0.32999929327632094,0.6699992914995525,6.925603051698326e-07,6.922169616083362e-07,5.390471370709291e-09,9.400042689238755e-10,1.706383855805395e-17,2.4711116607639237e-09,8.705884429280935e-09,9.659581122881668e-09,3.0331690636240974e-11,4.47506831858071e-10,2.45150071981463e-10,4.1766897622854223e-13,2.166878382514718e-12,1.2289613792573465e-20,9.403418909960313e-13,1.3958944062235886e-14,2.816011194451561e-12,2.5119487050315605e-18,2.547494726161515e-17,5.825912287835088e-27,1.1339006381382077e-21,3.7884820893056375e-26,3.848209823596401e-27,8.675400047715859e-26,1.5489098366807753e-24,1.0271500609052684e-30,2.4552493205222864e-33,2.904827583155274e-38,6.132132743081014e-37,6.539053449598633e-36,7.511378881321125e-32,3.053126789455244e-38
1.1808896836690543e-06,0.11224537171169953,0.0,0.0,0.0,0.0,0.3299992743028649,0.6699992726311417,7.109209477682142e-07,7.103614822047201e-07,5.5334250234408324e-09,9.588950008447542e-10,1.7516366340242958e-17,2.5479767893208517e-09,9.17045756558891e-09,1.0251713300116193e-08,3.2794318888025035e-11,4.6087269818293304e-10,2.522282874783817e-10,4.4480490939851117e-13,2.327188308114649e-12,1.3198823601628703e-20,1.0382840213549824e-12,1.451504885338456e-14,2.8913541959319756e-12,2.7340620116790118e-18,2.84426422604461e-17,6.400654595196973e-27,1.2177890720085887e-21,4.3426311298673384e-26,4.4308450111712474e-27,9.874134924485684e-26,1.8073695639883433e-24,1.19854689492592e-30,2.941200266647258e-33,3.4783905719766547e-38,7.343429216076691e-37,7.830730051604852e-36,9.22484715745217e-32,3.7495957196577006e-38
1.2412575821868186e-06,0.11224537170858775,0.0,0.0,0.0,0.0,0.3299992362864177,0.6699992348512727,7.476741551438335e-07,7.466477206262907e-07,5.819580849757256e-09,9.966738958286978e-10,1.842220861128056e-17,2.701825048272688e-09,1.0136132373340417e-08,1.1490410429035834e-08,3.811476521392656e-11,4.87620792977263e-10,2.6638391043786957e-10,5.020773124317909e-13,2.668586600132426e-12,1.513508971125077e-20,1.2558889787885242e-12,1.5656707195191018e-14,3.0422621755767998e-12,3.2192762222504725e-18,3.517060083694692e-17,7.684348096886111e-27,1.396439162626947e-21,5.649091798216206e-26,5.8114424607338506e-27,1.26748424034372e-25,2.43381971420503e-24,1.6139758906947343e-30,4.166196169747847e-33,4.923299505292442e-38,1.0395171826071736e-36,1.108498251003224e-35,1.3707797943173807e-31,5.571769386348577e-38
1.3016254807045828e-06,0.11224537170671821,0.0,0.0,0.0,0.0,0.3299991981771908,0.6699991970139441,7.844698926757073e-07,7.829302313224495e-07,6.10606778228495e-09,1.0344493753379571e-09,1.9329099017547116e-17,2.855823827786569e-09,1.115056196421964e-08,1.2801744900918097e-08,4.3985171296130393e-11,5.14390196971459e-10,2.8053841986365105e-10,5.63404831898228e-13,3.0382000526507138e-12,1.7231380227994545e-20,1.5044885967200174e-12,1.6837680636883828e-14,3.1934661535766477e-12,3.762375772321765e-18,4.306175897653446e-17,9.164156398680229e-27,1.5898540833013879e-21,7.258847052364301e-26,7.52287286273535e-27,1.6087882668155607e-25,3.2331920898293295e-24,2.1440784173349552e-30,5.8079334217659784e-33,6.858145093416844e-38,1.4482125718906912e-36,1.544314158659202e-35,1.9999804515160903e-31,8.129266183156768e-38
1.361993379222347e-06,0.11224537170608766,0.0,0.0,0.0,0.0,0.3299991599751085,0.6699991591190796,8.213081180362778e-07,8.192090254456155e-07,6.3928854914675605e-09,1.0722214512021326e-09,2.0237036515813588e-17,3.009967472501115e-09,1.2213806379727265e-08,1.4185786355309038e-08,5.043326647339361e-11,5.411804891115494e-10,2.9469179045947805e-10,6.28848846268536e-13,3.436603844757863e-12,1.9490957323385352e-20,1.7865685186478108e-12,1.805802917882703e-14,3.344966152557363e-12,4.36733789421143e-18,5.225163859020515e-17,1.086203277288546e-26,1.7983348478408284e-21,9.223774095157027e-26,9.62332960125155e-27,2.021182121706837e-25,4.242353597769103e-24,2.8133029069657837e-30,7.979852840373052e-33,9.415718083347062e-38,1.9884986771590524e-36,2.1204529788296892e-35,2.869781159064725e-31,1.1664725211335004e-37
1.4223612777401113e-06,0.11224537170669285,0.0,0.0,0.0,0.0,0.329999121680097,0.6699991211666035,8.581887864614497e-07,8.554841141357166e-07,6.680033628729319e-09,1.10999013484313e-09,2.1146020002643924e-17,3.1642523244039196e-09,1.3325925610025878e-08,1.564260227087103e-08,5.748687299619673e-11,5.679913946192918e-10,3.0884401002358583e-10,6.984665785070875e-13,3.864333217298198e-12,2.1916856656189038e-20,2.104662771403061e-12,1.9317812691794167e-14,3.496762184845961e-12,5.038248986817147e-18,6.288488877373809e-17,1.2801507062552997e-26,2.0221615730855983e-21,1.1601816509773477e-25,1.2177975877403306e-26,2.515607682130344e-25,5.503969523669576e-24,3.649943024915167e-30,1.0819403367308574e-32,1.275674360005497e-37,2.6943524048137835e-36,2.8731462832568494e-35,4.055646528896987e-31,1.6484886239864917e-37
1.4827291762578755e-06,0.11224537170853048,0.0,0.0,0.0,0.0,0.3299990832920841,0.6699990831564397,8.951118515194783e-07,8.917555085192363e-07,6.967511832478073e-09,1.1477554377666433e-09,2.205604833339796e-17,3.3186760552131643e-09,1.4486979591402757e-08,1.7172258687811402e-08,6.517390597103686e-11,5.948227347175668e-10,3.2299507424059935e-10,7.723114101822344e-13,4.3218864931169666e-12,2.4511904501958746e-20,2.4613504286565176e-12,2.0617090922525546e-14,3.648854255647576e-12,5.779305218443169e-18,7.511553368154757e-17,1.5007716009410215e-26,2.26159505938367e-21,1.4457408181525956e-25,1.5259434434648602e-26,3.104163741878926e-25,7.067130203436829e-24,4.6865532526475204e-30,1.4491798264048038e-32,1.7074211291597005e-37,3.606574071312209e-36,3.8459018467649176e-35,5.652062367743108e-31,2.2973804229137954e-37
1.5430970747756398e-06,0.11224537171159729,0.0,0.0,0.0,0.0,0.3299990448109989,0.6699990450885128,9.320772656671916e-07,9.280232197089236e-07,7.255319732447534e-09,1.1855173715081603e-09,2.2967120335977078e-17,3.4732371826675737e-09,1.5697028204374962e-08,1.877482073045152e-08,7.352237330758497e-11,6.216743902822223e-10,3.3714498292789753e-10,8.504331727062075e-13,4.809727877071524e-12,2.7278733633509205e-20,2.8592525174165206e-12,2.1955923502803177e-14,3.8012423653016795e-12,6.594813163572887e-18,8.91072217862676e-17,1.7507437487704555e-26,2.516878255820741e-21,1.7861910745116077e-25,1.8948302849135985e-26,3.8001799338879646e-25,8.988017424094605e-24,5.960390817636013e-30,1.9194232652043865e-32,2.2598234300063028e-37,4.7738154548026885e-36,5.090599919126486e-35,7.776275609288165e-31,3.1608050987600753e-37
1.603464973293404e-06,0.11224537171589001,0.0,0.0,0.0,0.0,0.3299990062367708,0.6699990069627468,9.690849806298045e-07,9.642872588036358e-07,7.54345695266253e-09,1.223275947535165e-09,2.387923482021087e-17,3.6279347382671608e-09,1.695613127232913e-08,2.0450352964301946e-08,8.256037566870642e-11,6.485462773418919e-10,3.512937377596665e-10,9.328784172262605e-13,5.328290050694984e-12,3.0219798036747146e-20,3.301029151117907e-12,2.333436995887294e-14,3.953926510852037e-12,7.48919044230478e-18,1.0503347652822321e-16,2.0329116974264344e-26,2.7882376179916027e-21,2.189406441785322e-25,2.3333676899288702e-26,4.618292837831096e-25,1.1330611780871407e-23,7.513884783817184e-30,2.5160501464520027e-32,2.9601353663404694e-37,6.253702146459814e-36,6.668690054241362e-35,1.0572573784511266e-30,4.297410988427808e-37
1.6638328718111683e-06,0.11224537172140533,0.0,0.0,0.0,0.0,0.32999896756932956,0.6699989687790662,1.0061349476174074e-06,1.0005476368881143e-06,7.831923113129226e-09,1.2610311773064958e-09,2.479239058320764e-17,3.7827680748997515e-09,1.8264348560656662e-08,2.2198919600021225e-08,9.231610642264287e-11,6.754383336466994e-10,3.654413414288562e-10,1.0196906638269706e-12,5.877976567933681e-12,3.333738649827676e-20,3.789376882230624e-12,2.4752489712623054e-14,4.1069066869316324e-12,8.466966358349846e-18,1.230779484132413e-16,2.3502895507910406e-26,3.0758843616752343e-21,2.6640452515472593e-25,2.8513693550533577e-26,5.5745242658766705e-25,1.4167443183349256e-23,9.395133756832762e-30,3.2666107827942913e-32,3.84044063454909e-37,8.114075198248218e-36,8.652515152105286e-35,1.4217167243837598e-30,5.778822055825245e-37
