Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183)
7.433887895521697e-08,0.11224537199163598,0.0,0.0,0.0,0.0,0.3299999551608206,0.6699999550539804,4.445885565280426e-08,4.4556699929083646e-08,3.4442361828760945e-10,2.6578221189735893e-10,1.0902922051443817e-18,3.0621135345312327e-11,3.5706069598956264e-11,6.014097713384714e-12,8.116861492587803e-15,7.517409664953035e-12,4.877557794376602e-12,5.158822191019454e-16,4.032434877609547e-16,2.287025370595112e-24,9.415530235328105e-18,4.77020478511949e-16,1.7614719810390033e-13,2.6304956961960575e-22,1.581217239717702e-22,6.698798322346909e-31,2.1101119738972094e-25,1.373523002291593e-32,2.6662356989513475e-34,2.5244757273348595e-31
8.103279877196263e-08,0.1122453719887093,0.0,0.0,0.0,0.0,0.3299999511211441,0.6699999509827333,4.8460582638043197e-08,4.858829768931994e-08,3.755809042351115e-10,2.6997878127752723e-10,1.1889223362380764e-18,3.6154084863997166e-11,4.2477005781324396e-11,7.759162131668688e-12,1.0512235982483308e-14,8.805147709790465e-12,5.692828659040802e-12,6.436682972610546e-16,5.471398245562835e-16,3.1031441780496522e-24,1.3997326375729243e-17,5.231634958501824e-16,1.923291253281595e-13,3.588095179918519e-22,2.3595605771205373e-22,9.09034882273021e-31,2.8631000960368447e-25,2.2531910768774262e-32,4.742478980713001e-34,4.141222803913446e-31
8.772671858870829e-08,0.11224537198579397,0.0,0.0,0.0,0.0,0.32999994708100067,0.6699999469108002,5.2462189184546914e-08,5.261984734002183e-08,4.0673724117634187e-10,2.7417530241000905e-10,1.287549463199221e-18,4.209615883141772e-11,4.9835373515972716e-11,9.80460819968952e-12,1.3337750969576569e-14,1.017320094708081e-11,6.554478605303554e-12,7.879216750960454e-16,7.230215477220953e-16,4.100670501344246e-24,2.011681935388984e-17,5.697701999361453e-16,2.0851202879891758e-13,4.766885643015741e-22,3.404474580987578e-22,1.20142256330283e-30,3.7834630823376798e-25,3.5471047326474076e-32,8.039512954098666e-34,6.517695892373214e-31
9.442063840545395e-08,0.11224537198289038,0.0,0.0,0.0,0.0,0.32999994304036523,0.6699999428381809,5.646370000823384e-08,5.6651348881083533e-08,4.378928218920288e-10,2.7837177492740517e-10,1.3861741962859967e-18,4.843584784721553e-11,5.7781161829729173e-11,1.2171511173135326e-11,1.6628912162233506e-14,1.1617664004439221e-11,7.459672645830495e-12,9.490773995561467e-16,9.342832024360093e-16,5.298856759081595e-24,2.810140609579469e-17,6.168408343248132e-16,2.2469600902820133e-13,6.192796280869619e-22,4.775058690570407e-22,1.552725639755958e-30,4.88896410542492e-25,5.387541221889887e-32,1.3061721700517256e-33,9.915895391009692e-31
9.999999999999998e-08,0.11224537197999875,0.0,0.0,0.0,0.0,0.3299999396721147,0.6699999394431408,5.979889114367595e-08,6.001155626424038e-08,4.6386045980506747e-10,2.8186948501417117e-10,1.4683762063026216e-18,5.4015513702771833e-11,6.485279866968246e-11,1.440474973343606e-11,1.9753512954453645e-14,1.2877316237112113e-11,8.245494118154371e-12,1.0966134125419945e-15,1.139846875824533e-15,6.464726498768144e-24,3.644005720756672e-17,6.564287292330772e-16,2.3818619995804734e-13,7.589063938495839e-22,6.213340793940915e-22,1.894655247263092e-30,5.9646485119601015e-25,7.45729512820448e-32,1.9046642332990032e-33,1.3757124917011365e-30
1.0111455822219961e-07,0.11224537197999875,0.0,0.0,0.0,0.0,0.32999993899921376,0.6699999387648753,6.046513905434387e-08,6.06828023121959e-08,4.690478331570712e-10,2.825681992618392e-10,1.484797126744794e-18,5.516170093197592e-11,6.631436325949052e-11,1.488036039555842e-11,2.0421225421889928e-14,1.3134819368329355e-11,8.40574737928841e-12,1.1275474389072352e-15,1.184310430137328e-15,6.716904871662678e-24,3.831044957909648e-17,6.643756391476493e-16,2.4088116341890314e-13,7.892097794792042e-22,6.536782090104712e-22,1.9686278359074314e-30,6.197319746917115e-25,7.939582411032618e-32,2.048220553666639e-33,1.4654276143039642e-30
1.0780847803894527e-07,0.11224537197711934,0.0,0.0,0.0,0.0,0.3299999349575227,0.669999934690883,6.446652945115678e-08,6.471420763371915e-08,5.002024553792007e-10,2.8676457579566416e-10,1.583418825666381e-18,6.226236661488691e-11,7.543497398957102e-11,1.7951015773053624e-11,2.4750197642067192e-14,1.4721140385863795e-11,9.390210778137367e-12,1.3237266152406258e-15,1.4764715814621752e-15,8.373918693410187e-24,5.113776622042439e-17,7.123748516490635e-16,2.570675860758114e-13,9.891352948506742e-22,8.762114084194706e-22,2.4548020926411845e-30,7.726156109137324e-25,1.1399215168673578e-31,3.1148011808963435e-33,2.1120779564268016e-30
1.1450239785569093e-07,0.1122453719742524,0.0,0.0,0.0,0.0,0.3299999309152695,0.669999930616204,6.846789362481889e-08,6.874556484703658e-08,5.313568634933923e-10,2.9096090441102093e-10,1.6820398468172075e-18,6.972660788051814e-11,8.514299328248738e-11,2.1402789820363564e-11,2.965133753323155e-14,1.637325806069183e-11,1.0410710007653084e-11,1.5379988502653633e-15,1.814115853913198e-15,1.0288893450215922e-23,6.700726968533898e-17,7.608387067217354e-16,2.7325536827081e-13,1.2217345379305923e-21,1.1529756190487982e-21,3.0169042449173217e-30,9.492999069536833e-25,1.599624669158397e-31,4.610891175393856e-33,2.9774123544669066e-30
1.211963176724366e-07,0.11224537197139818,0.0,0.0,0.0,0.0,0.3299999268724323,0.6699999265408382,7.246925325355032e-08,7.27768739539498e-08,5.625112266046202e-10,2.9515718512296455e-10,1.78066072550853e-18,7.754332725986037e-11,9.543842364522097e-11,2.5254408043824244e-11,3.5160156298612506e-14,1.808796744661369e-11,1.1465035576378706e-11,1.770737519678845e-15,2.200570630104309e-15,1.2480700643194738e-23,8.637530195644124e-17,8.097674354893388e-16,2.894445982565225e-13,1.4897080158082038e-21,1.4925207279567188e-21,3.660571464557321e-30,1.1515260352182919e-24,2.199603799948045e-31,6.664197235888726e-33,4.115588391085214e-30
1.2789023748918225e-07,0.11224537196855681,0.0,0.0,0.0,0.0,0.32999992282898954,0.6699999224647851,7.647062930898424e-08,7.68081349564481e-08,5.936657083097803e-10,2.993534182736348e-10,1.879281979615476e-18,8.570157677551499e-11,1.063212706153273e-10,2.9524037461776934e-11,4.131216822656989e-14,1.9862214683029277e-11,1.2551108478050785e-11,2.0223069757630617e-15,2.6391413450626516e-15,1.4968087296076185e-23,1.0972926268195605e-16,8.591612659805506e-16,3.0563536143028366e-13,1.7957767351167426e-21,1.9040568500742678e-21,4.391432491949873e-30,1.3810236833680541e-24,2.970639395307626e-31,9.429858253851713e-33,5.58963543460846e-30
1.4127807712267358e-07,0.11224537196291358,0.0,0.0,0.0,0.0,0.329999914740207,0.6699999143106171,8.447351098876967e-08,8.487051265967182e-08,6.559756538419566e-10,3.077457423279844e-10,2.0765275967907337e-18,1.0299975185460889e-10,1.2984925173059943e-10,3.9387128428926353e-11,5.5687848806851424e-14,2.3577850852349302e-11,1.4810812127054802e-11,2.583357349751866e-15,3.685729874186959e-15,2.0903892551239956e-23,1.705059346261346e-16,9.593451303222832e-16,3.3802181438920604e-13,2.5331812247502855e-21,2.983437520469222e-21,6.13716611828222e-30,1.9286882103123552e-24,5.170603751160744e-31,1.7868766663953185e-32,9.84962272425689e-30
1.546659167561649e-07,0.11224537195732415,0.0,0.0,0.0,0.0,0.32999990664876633,0.6699999061536985,9.247669230906462e-08,9.293269798426077e-08,7.182878987208758e-10,3.1613787777365995e-10,2.273780492676326e-18,1.2153712034828783e-10,1.5572704038458303e-10,5.1126102521814386e-11,7.306257757452485e-14,2.7498628145058287e-11,1.7175635349567593e-11,3.2239229783730817e-15,4.9798317321716954e-15,2.82434882451838e-23,2.5387403369462723e-16,1.0613920581172106e-15,3.70415353216934e-13,3.456092896101586e-21,4.478682222162115e-21,8.298835779145618e-30,2.605872911979503e-24,8.53735810780268e-31,3.182013368744599e-32,1.6475744260122878e-29
1.6805375638965622e-07,0.11224537195178975,0.0,0.0,0.0,0.0,0.3299998985545228,0.6699998979940284,1.0048031625163995e-07,1.009946909663045e-07,7.806035584384345e-10,3.2452982473550834e-10,2.471044198424269e-18,1.412328511520057e-10,1.839547842535293e-10,6.486636552197388e-11,9.37206366921067e-14,3.160508375776011e-11,1.9633103101463773e-11,3.94669820435164e-15,6.5469816986817805e-15,3.713169680422978e-23,3.6486714927331787e-16,1.1653037649286451e-15,4.028165608481437e-13,4.586922958495515e-21,6.488476572696856e-21,1.0920986191528995e-29,3.425939783141421e-24,1.3490390225509235e-30,5.379582063621072e-32,2.63851898593281e-29
1.8144159602314754e-07,0.11224537194631148,0.0,0.0,0.0,0.0,0.3299998904573416,0.6699998898316047,1.0848451574706568e-07,1.0905649164701664e-07,8.429236701087653e-10,3.3292158506552434e-10,2.6683219970773473e-18,1.6200966012534007e-10,2.1453267133777794e-10,8.07250627281311e-11,1.1794641320728071e-13,3.5879590305816064e-11,2.2172199782960305e-11,4.754323582200625e-15,8.41228254464647e-15,4.7710890484622127e-23,5.090081247609746e-16,1.2710818880113816e-15,4.3522597955604104e-13,5.948324475704116e-21,9.122838964474547e-21,1.4048074702588214e-29,4.402024756140178e-24,2.0546263297688904e-30,8.708279879581279e-32,4.0733283230421827e-29
1.9482943565663886e-07,0.11224537194089028,0.0,0.0,0.0,0.0,0.3299998823570974,0.6699998816664268,1.1648941424506299e-07,1.171181000760315e-07,9.052491969090379e-10,3.4131315853158794e-10,2.865616937626842e-18,1.8379398462292541e-10,2.474609269336977e-10,9.881146393081289e-11,1.4602441578887664e-13,4.030616848412872e-11,2.478318163928344e-11,5.649390252046997e-15,1.0600408675526008e-14,6.012101203558262e-23,6.923016837357842e-16,1.3787280710226806e-15,4.676441131637169e-13,7.563188487119368e-21,1.2503293388207508e-20,1.772446694324811e-29,5.5470396079136286e-24,3.032171474646145e-30,1.3581045809652478e-31,6.095192184601208e-29
2.0821727529013018e-07,0.11224537193552696,0.0,0.0,0.0,0.0,0.3299998742536739,0.669999873498493,1.2449512622599994e-07,1.251795163064569e-07,9.675810320651756e-10,3.497045473607871e-10,3.0629318476292338e-18,2.0651596608679227e-10,2.8273981125774376e-10,1.1922734728862028e-10,1.7823928525647196e-13,4.487035741239658e-11,2.745745716307665e-11,6.634435285350592e-15,1.3135619571459302e-14,7.44996509261315e-23,9.21226072875735e-16,1.4882437847463487e-15,5.000714292912878e-13,9.454650578526999e-21,1.6762947999067757e-20,2.1994768543780537e-29,6.873678991933942e-24,4.355373384261491e-30,2.0515396904491966e-31,8.87832776665365e-29
2.216051149236215e-07,0.11224537193022231,0.0,0.0,0.0,0.0,0.32999986614696347,0.6699998653278025,1.3250175775284976e-07,1.3324074039960545e-07,1.0299200031536671e-09,3.5809575108977765e-10,3.2602693468244134e-18,2.3010937833458888e-10,3.203696169860632e-10,1.4206742536533674e-10,2.1487580393923942e-13,4.955908643483455e-11,3.01874727978752e-11,7.71194412732937e-15,1.6041767742377495e-14,9.09820884631018e-23,1.2027230653138952e-15,1.5996306417377085e-15,5.325083612304713e-13,1.1646092119874754e-20,2.2046551939102907e-20,2.690346769766201e-29,8.394424603317452e-24,6.1095699130791614e-30,3.013406139602958e-31,1.2631792855141545e-28
2.3499295455711282e-07,0.11224537192497686,0.0,0.0,0.0,0.0,0.3299998580368663,0.6699998571543538,1.4050940686909167e-07,1.4130177242029327e-07,1.0922668752014338e-09,3.664867709375546e-10,3.4576318569475773e-18,2.5451165733813303e-10,3.6035066732142507e-10,1.6741963418087055e-10,2.5621890396850886e-13,5.436056475786036e-11,3.296660773620599e-11,8.88436061533751e-15,1.934229535032204e-14,1.097012786343675e-22,1.54419168309087e-15,1.7128899582772273e-15,5.649553100546117e-13,1.4161132427762127e-20,2.851059016191195e-20,3.249576440691271e-29,1.0121543408017134e-23,8.39444388382826e-30,4.319391516976958e-31,1.7602699893908305e-28
2.4838079419060414e-07,0.11224537191979116,0.0,0.0,0.0,0.0,0.3299998499232904,0.6699998489781456,1.4851816402988035e-07,1.4936261244010525e-07,1.1546223540435535e-09,3.74877606166608e-10,3.655021612360215e-18,2.796639872034854e-10,4.0268331379343117e-10,1.9536543448092403e-10,3.025536782621359e-13,5.926414999605665e-11,3.578904491991658e-11,1.0154094462271537e-14,2.3060232477470455e-14,1.307878382857815e-22,1.953482922738283e-15,1.8280235533773204e-15,5.974126453521577e-13,1.702362184086714e-20,3.6323455646955416e-20,3.881601162126112e-29,1.2067086743764629e-23,1.132309732893245e-29,6.057797504606539e-31,2.4080252840886997e-28
2.6176863382409547e-07,0.1122453719146658,0.0,0.0,0.0,0.0,0.32999984180615055,0.6699998407991771,1.565281127365056e-07,1.5742326053086142e-07,1.2169870912683866e-09,3.832682601281253e-10,3.852440675698734e-18,3.0551123713724045e-10,4.4736793339077247e-10,2.2598029711602714e-10,3.541653935861479e-13,6.426019649910853e-11,3.8649634268756357e-11,1.1523515563162464e-14,2.7218212449429002e-14,1.5437013402848324e-22,2.43889068745473e-15,1.945031742434293e-15,6.298807104095582e-13,2.0257648972774713e-20,4.5665631288062314e-20,4.591240532371692e-29,1.4242898318160028e-23,1.5026473139936546e-29,8.334403423769553e-31,3.2401439826460258e-28
2.751564734575868e-07,0.112245371909601,0.0,0.0,0.0,0.0,0.3299998336853679,0.6699998326174469,1.645393301835481e-07,1.6548371677414733e-07,1.2793616892632173e-09,3.9165873030101195e-10,4.0498909538616096e-18,3.320017014566659e-10,4.944049260206949e-10,2.593342416213292e-10,4.113394996165882e-13,6.933994382126784e-11,4.1543807873001636e-11,1.299494580412684e-14,3.183849190817188e-14,1.8057439608384295e-22,3.009140303857274e-15,2.0639182227678796e-15,6.6235981831044e-13,2.388755291859354e-20,5.672978828688913e-20,5.382454981562267e-29,1.6660624768618486e-23,1.964865534786395e-29,1.1267617722014368e-30,4.295685469499862e-28
2.885443130910781e-07,0.11224537190459723,0.0,0.0,0.0,0.0,0.3299998255608696,0.669999824432954,1.725518876164965e-07,1.7354398124805293e-07,1.3417467040076518e-09,4.000490213341515e-10,4.247374206812399e-18,3.5908688194300844e-10,5.437947132443991e-10,2.954921503544871e-10,4.743616314946302e-13,7.449547148924406e-11,4.4467553736545533e-11,1.4570665119998215e-14,3.694295256479928e-14,2.0952472822502682e-22,3.6733808597430084e-15,2.1846786825369093e-15,6.948502689481927e-13,2.79379204421915e-20,6.972083112930646e-20,6.261699845983146e-29,1.9331716430536752e-23,2.53569813090215e-29,1.4999933523431094e-30,5.61949019732475e-28
3.0193215272456943e-07,0.1122453718996548,0.0,0.0,0.0,0.0,0.3299998174325889,0.6699998162456974,1.805658504933706e-07,1.8160405404469271e-07,1.404142646325553e-09,4.084391274052141e-10,4.44489205164915e-18,3.867214932538503e-10,5.955377375146477e-10,3.345138874818166e-10,5.435176120153731e-13,7.971965575017857e-11,4.741737480275499e-11,1.62529240685341e-14,4.2553091560270975e-14,2.41343053105358e-22,4.441182434581691e-15,2.3073276405684855e-15,7.273523123816764e-13,3.243357247885525e-20,8.48560105417432e-20,7.22895693982443e-29,2.2267422693248177e-23,3.2328961980076895e-29,1.9682863822808955e-30,7.2625404078564455e-28
3.1531999235806075e-07,0.11224537189477389,0.0,0.0,0.0,0.0,0.32999980930046385,0.6699998080556756,1.8858127886306735e-07,1.8966393524429076e-07,1.4665499848494243e-09,4.1682905779717057e-10,4.642445971702588e-18,4.1486349201511034e-10,6.496344603093216e-10,3.7645457369823856e-10,6.190934598376539e-13,8.500606449230697e-11,5.039018869848542e-11,1.804394109403823e-14,4.8690029409679916e-14,2.761491573197045e-22,5.3225313138593086e-15,2.431834984735766e-15,7.598662395563923e-13,3.7399565018976736e-20,1.0236512860728856e-19,8.301853293215202e-29,2.5478795082534755e-23,4.077646435629902e-29,2.550572872491818e-30,9.282520512464532e-28
3.2870783199155207e-07,0.11224537188995475,0.0,0.0,0.0,0.0,0.3299998011644378,0.6699997998628878,1.9659822804158644e-07,1.9772362495079114e-07,1.5289691512540276e-09,4.252188008909705e-10,4.840037333870448e-18,4.43473827595493e-10,7.060853594931449e-10,4.2136514395442287e-10,7.013754000017479e-13,9.034883573235242e-11,5.338323281020285e-11,1.9945888065304132e-14,5.537453613857508e-14,3.1406083962563104e-22,6.327818791428914e-15,2.5582757637341676e-15,7.923921726877673e-13,4.28612066664384e-20,1.2249070987124027e-19,9.450949364485319e-29,2.8976703822249875e-23,5.090994095090456e-29,3.2651718884989184e-30,1.1744582051843536e-27
3.420956716250434e-07,0.11224537188519766,0.0,0.0,0.0,0.0,0.32999979302445803,0.6699997916673336,2.0461674912690584e-07,2.0578312324145509e-07,1.5914005443680429e-09,4.336083741403562e-10,5.037667399574224e-18,4.725160312658584e-10,7.648909275424731e-10,4.69292821506023e-10,7.906498675018576e-13,9.574263401796015e-11,5.639405383897298e-11,2.1960891131475603e-14,6.26270421148014e-14,3.551939724118598e-22,7.467829637538539e-15,2.686476702770349e-15,8.24930571838977e-13,4.884406347628244e-20,1.454880514723911e-19,1.0773483832008482e-28,3.277183575882897e-23,6.299838814362985e-29,4.1373868242870046e-30,1.4722009123809428e-27
3.554835112585347e-07,0.11224537188050267,0.0,0.0,0.0,0.0,0.3299997848804764,0.6699997834690108,2.12636889043725e-07,2.1384243023732083e-07,1.6538445303089659e-09,4.419977539874416e-10,5.2353373307135624e-18,5.019560685033288e-10,8.260516719843336e-10,5.202811838457992e-10,8.872035036352252e-13,1.0118267142487856e-10,5.942053780240147e-11,2.4091049622032978e-14,7.046762306516865e-14,3.996624166255644e-22,8.753738089829306e-15,2.816850603232888e-15,8.574810384019895e-13,5.537393967411856e-20,1.7162525491789073e-19,1.2026975017455195e-28,3.687470730919788e-23,7.727622465927568e-29,5.1873176931354245e-30,1.8296634487511512e-27
3.6887135089202603e-07,0.11224537187586993,0.0,0.0,0.0,0.0,0.32999977673244835,0.6699997752679194,2.2065869052841569e-07,2.2190154600403523e-07,1.7163014428680318e-09,4.503869741206326e-10,5.4330481760463164e-18,5.31762510829453e-10,8.895681142660383e-10,5.743701143373487e-10,9.91323155987521e-13,1.0666467407600128e-10,6.246086589236956e-11,2.6338441246244132e-14,7.891599503852973e-14,4.4757799345634545e-22,1.0197107836955666e-14,2.9484267953821754e-15,8.90045150130793e-13,6.247686638333962e-20,2.0118338794447667e-19,1.3881296546788004e-28,4.129560601831253e-23,9.409563719170915e-29,6.450394746455676e-30,2.2559295829270424e-27
3.8225919052551736e-07,0.11224537187129967,0.0,0.0,0.0,0.0,0.3299997685803338,0.6699997670640577,2.286821926198482e-07,2.2996047069032514e-07,1.7787715861548858e-09,4.5877598867590564e-10,5.6308009193946314e-18,5.619065215160475e-10,9.554407895280144e-10,6.315961681700471e-10,1.1032958881051226e-12,1.1218475650306977e-10,6.551339799200762e-11,2.8705101983818244e-14,8.799154178418806e-14,4.990506389404302e-22,1.180988527066376e-14,3.083500013022322e-15,9.226197527224717e-13,7.017912163677325e-20,2.344567307776651e-19,1.4557500903906528e-28,4.6044754699248254e-23,1.1368607513480313e-28,7.94386824329921e-30,2.7610646971915394e-27
